-20.5	1995.6
-20.45	2132.9
-20.4	2415.6
-20.35	2386.9
-20.3	2456.6
-20.25	2301.3
-20.2	2751.3
-20.15	3111.5
-20.1	3408.7
-20.05	3992.5
-20	4442.6
-19.95	5271.1
-19.9	5416.5
-19.85	7171.6
-19.8	7345.7
-19.75	6541.8
-19.7	7259.5
-19.65	7321.6
-19.6	7457.5
-19.55	7403.1
-19.5	7463.9
-19.45	7420.1
-19.4	7295
-19.35	7061.8
-19.3	6660.2
-19.25	6543.7
-19.2	6307.2
-19.15	6418.1
-19.1	6281.3
-19.05	6279.7
-19	6090.2
-18.95	6006.3
-18.9	6120.8
-18.85	5892
-18.8	6144.5
-18.75	5981.6
-18.7	6315.3
-18.65	6649.7
-18.6	7012.7
-18.55	7281
-18.5	7786.9
-18.45	7281.6
-18.4	7111
-18.35	7264.6
-18.3	7283.9
-18.25	7397.7
-18.2	7433.1
-18.15	7968.1
-18.1	7825.5
-18.05	8096.1
-18	7496.1
-17.95	7741.5
-17.9	8123.6
-17.85	8280.1
-17.8	8095.8
-17.75	8329
-17.7	8373.2
-17.65	8577.4
-17.6	7281.1
-17.55	7076.1
-17.5	7195.5
-17.45	6912.6
-17.4	6955.4
-17.35	7009
-17.3	6836
-17.25	6553.3
-17.2	6992.5
-17.15	6882.3
-17.1	7249.6
-17.05	7297.1
-17	7359.7
-16.95	7310.2
-16.9	7748.2
-16.85	8608.2
-16.8	8149.1
-16.75	8172.9
-16.7	8037.9
-16.65	8089.4
-16.6	7733.4
-16.55	6322.4
-16.5	6860.8
-16.45	6887.1
-16.4	7025.5
-16.35	7178.3
-16.3	7045.7
-16.25	6960.1
-16.2	6842.6
-16.15	7018.2
-16.1	6491.1
-16.05	6498.8
-16	6463.9
-15.95	6399.4
-15.9	6331.4
-15.85	6328.5
-15.8	6690.1
-15.75	6742.5
-15.7	6534.4
-15.65	6488.5
-15.6	6447
-15.55	6432.7
-15.5	6289.8
-15.45	6779.7
-15.4	6745.4
-15.35	7113.1
-15.3	7623.6
-15.25	7814.3
-15.2	8430.3
-15.15	8571.2
-15.1	9514.9
-15.05	9644.5
-15	9508.6
-14.95	9433.7
-14.9	9361.7
-14.85	9232.6
-14.8	8901.4
-14.75	8563.4
-14.7	8566.3
-14.65	8702.8
-14.6	8492.9
-14.55	8434.3
-14.5	8342.3
-14.45	7987.8
-14.4	7375
-14.35	7105
-14.3	6872.5
-14.25	6770.1
-14.2	6955
-14.15	6827.8
-14.1	7067.9
-14.05	6969.3
-14	6791.7
-13.95	6784
-13.9	6798.4
-13.85	6817.6
-13.8	6774.6
-13.75	6546.8
-13.7	6527.5
-13.65	6168.3
-13.6	5974.9
-13.55	5840.8
-13.5	5432.5
-13.45	5259.4
-13.4	4666
-13.35	4617.6
-13.3	4572.7
-13.25	4590.8
-13.2	4897.8
-13.15	5056.4
-13.1	5603.9
-13.05	5593.1
-13	5875.4
-12.95	5862.6
-12.9	6058.5
-12.85	6151.3
-12.8	6425.5
-12.75	6806.3
-12.7	6911.7
-12.65	7007.1
-12.6	6694.2
-12.55	6965.2
-12.5	6930.9
-12.45	7097.2
-12.4	6892.2
-12.35	6913.2
-12.3	6541.3
-12.25	6469.5
-12.2	6576.8
-12.15	6473.7
-12.1	6284.4
-12.05	6128.1
-12	6147.7
-11.95	6023.3
-11.9	5917.5
-11.85	5953.2
-11.8	5343.4
-11.75	5922.2
-11.7	5340.8
-11.65	5063.5
-11.6	5230.4
-11.55	5226.2
-11.5	5942.3
-11.45	6058.5
-11.4	6397.8
-11.35	6558.9
-11.3	6513.4
-11.25	6138.5
-11.2	6153.3
-11.15	6139.1
-11.1	6371.6
-11.05	6466.8
-11	6257.1
-10.95	6151.3
-10.9	6298.2
-10.85	6979
-10.8	7024.3
-10.7	7139.6
-10.6	7103.6
-10.5	6737.8
-10.4	6405.9
-10.3	6708.7
-10.2	6755
-10.1	6811.6
-10	6157.5
-9.9	6241.4
-9.8	6273.7
-9.7	6562.9
-9.6	6301.6
-9.5	6857.7
-9.4	8099.3
-9.3	7704.8
-9.2	8306.6
-9.1	7616.7
-9	7559.6
-8.9	6644.4
-8.8	6710.9
-8.7	6776.9
-8.6	7107.1
-8.5	7333.3
-8.4	7621
-8.3	7758.6
-8.2	8077.6
-8.1	7619.7
-8	6411.3
-7.9	6355.5
-7.8	6423.9
-7.7	6634
-7.6	6842.4
-7.5	7258.4
-7.4	6960.3
-7.3	6929
-7.2	6456.4
-7.1	6282.8
-7	6556
-6.9	7134.7
-6.8	8282.6
-6.7	7912.1
-6.6	7182.1
-6.5	6923.3
-6.4	6496.5
-6.3	6411.4
-6.2	6038.3
-6.1	5954.8
-6	5411.8
-5.9	5196.4
-5.8	5227.6
-5.7	5225.7
-5.6	5717.6
-5.5	5851.3
-5.4	6016.1
-5.3	5985.7
-5.2	6082.2
-5.1	6042.2
-5	5998.8
-4.9	5979.8
-4.8	6130.4
-4.7	6064.3
-4.6	5910.9
-4.5	6255.1
-4.4	6999.7
-4.3	6953.7
-4.2	7090.3
-4.1	6758.1
-4	6518.7
-3.9	6618.4
-3.8	6666.7
-3.7	6497.2
-3.6	6242.3
-3.5	6376.6
-3.4	6200.7
-3.3	6145.5
-3.2	5922.5
-3.1	5578.2
-3	5839.2
-2.9	5711.2
-2.8	5791.1
-2.7	6109.1
-2.6	6189.8
-2.5	6303.9
-2.4	6256.6
-2.3	6027.2
-2.2	5977.2
-2.1	5971
-2	6061.3
-1.9	5975.3
-1.8	5814.5
-1.7	5933.2
-1.6	6210.8
-1.5	6210.7
-1.4	7039.9
-1.3	7659.9
-1.2	7660
-1.1	7751.4
-1	7590.7
-0.9	7594.5
-0.8	7709.8
-0.7	7611.5
-0.6	7392
-0.5	7452.4
-0.4	7347.3
-0.3	7218.1
-0.2	7368.4
-0.1	7024.8
0	5742.4
0.1	5459.9
0.2	5364
0.3	5290
0.4	5011.6
0.5	5224.2
0.6	4693.2
0.7	4680.4
0.8	4735.9
0.9	5139.3
1	5365
1.1	5279.9
1.2	4991.5
1.3	4391
1.4	4313.2
1.5	3929.5
1.6	3981
1.7	4278.1
1.8	4363.3
1.9	4145.9
2	3954.6
2.1	4216.3
