%Data filename =  
%Sum of power =     272.8854260
%Multiplication factor for 0.01% FDR = 5.58987 Chi2 CL=  99.999958%
%Multiplication factor for  0.1% FDR = 5.09019 Chi2 CL=  99.999765%
%Multiplication factor for   1% FDR = 3.91579 Chi2 CL=  99.987710%
%Multiplication factor for   5% FDR = 3.38269 Chi2 CL=  99.931010%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
      4.6313224        0.2159211        0.1093819        0.2116389        0.7159085        0.8287330        1.0772820        1.1830331
      4.6922608        0.2131169        0.0801672        0.2009693        0.6798167        0.7869533        1.0229719        1.1233917
      4.7531993        0.2103846        0.0869206        0.1915657        0.6480072        0.7501307        0.9751057        1.0708267
      4.8141377        0.2077215        0.1094967        0.1832932        0.6200238        0.7177373        0.9329970        1.0245844
      4.8750762        0.2051250        0.1187846        0.1760080        0.5953805        0.6892103        0.8959144        0.9838616
      4.9360146        0.2025926        0.1071104        0.1695644        0.5735838        0.6639785        0.8631152        0.9478426
      4.9969531        0.2001220        0.1019496        0.1638211        0.5541559        0.6414889        0.8338806        0.9157382
      5.0578915        0.1977108        0.1501951        0.1586475        0.5366553        0.6212303        0.8075461        0.8868187
      5.1188300        0.1953571        0.2433274        0.1539284        0.5206919        0.6027511        0.7835248        0.8604393
      5.1797684        0.1930588        0.2853094        0.1495662        0.5059360        0.5856697        0.7613205        0.8360553
      5.2407069        0.1908140        0.2241945        0.1454823        0.4921213        0.5696778        0.7405324        0.8132266
      5.3016453        0.1886207        0.1362070        0.1416156        0.4790416        0.5545368        0.7208503        0.7916124
      5.3625838        0.1864773        0.0970179        0.1379209        0.4665437        0.5400693        0.7020438        0.7709598
      5.4235222        0.1843820        0.0906217        0.1343659        0.4545182        0.5261486        0.6839481        0.7510877
      5.4844607        0.1823333        0.0822312        0.1309280        0.4428889        0.5126865        0.6664486        0.7318703
      5.5453991        0.1803297        0.0684329        0.1275919        0.4316037        0.4996229        0.6494669        0.7132217
      5.6063376        0.1783696        0.0568489        0.1243468        0.4206265        0.4869157        0.6329487        0.6950820
      5.6672761        0.1764516        0.0519792        0.1211849        0.4099309        0.4745345        0.6168542        0.6774076
      5.7282145        0.1745745        0.0518938        0.1181000        0.3994956        0.4624547        0.6011515        0.6601634
      5.7891530        0.1727368        0.0565415        0.1150865        0.3893017        0.4506543        0.5858119        0.6433180
      5.8500914        0.1709375        0.0700225        0.1121388        0.3793309        0.4391120        0.5708080        0.6268413
      5.9110299        0.1691753        0.0815610        0.1092518        0.3695649        0.4278070        0.5561125        0.6107031
      5.9719683        0.1674490        0.0763502        0.1064201        0.3599863        0.4167188        0.5416987        0.5948745
      6.0329068        0.1657576        0.0716111        0.1036392        0.3505791        0.4058291        0.5275431        0.5793292
      6.0938452        0.1641000        0.1020463        0.1009052        0.3413309        0.3951234        0.5136265        0.5640466
      6.1547837        0.1624752        0.1611141        0.0982159        0.3322339        0.3845928        0.4999377        0.5490139
      6.2157221        0.1608824        0.1990563        0.0955709        0.3232868        0.3742356        0.4864742        0.5342288
      6.2766606        0.1593204        0.1915608        0.0929718        0.3144946        0.3640578        0.4732440        0.5196999
      6.3375990        0.1577885        0.1583266        0.0904219        0.3058690        0.3540729        0.4602644        0.5054461
      6.3985375        0.1562857        0.1235336        0.0879259        0.2974261        0.3442994        0.4475597        0.4914943
      6.4594759        0.1548113        0.1012321        0.0854895        0.2891845        0.3347590        0.4351580        0.4778752
      6.5204144        0.1533645        0.0857440        0.0831181        0.2811626        0.3254728        0.4230868        0.4646190
      6.5813528        0.1519444        0.0590567        0.0808161        0.2733757        0.3164587        0.4113692        0.4517512
      6.6422913        0.1505505        0.0291121        0.0785867        0.2658343        0.3077288        0.4000211        0.4392891
      6.7032297        0.1491818        0.0206332        0.0764312        0.2585428        0.2992882        0.3890491        0.4272400
      6.7641682        0.1478378        0.0361544        0.0743490        0.2514995        0.2911349        0.3784505        0.4156010
      6.8251066        0.1465179        0.0608999        0.0723381        0.2446972        0.2832606        0.3682146        0.4043602
      6.8860451        0.1452212        0.0877141        0.0703951        0.2381249        0.2756525        0.3583247        0.3934995
      6.9469835        0.1439474        0.1196827        0.0685162        0.2317691        0.2682950        0.3487606        0.3829966
      7.0079220        0.1426957        0.1512200        0.0666971        0.2256156        0.2611717        0.3395009        0.3728279
      7.0688605        0.1414655        0.1579043        0.0649337        0.2196506        0.2542667        0.3305249        0.3629708
      7.1297989        0.1402564        0.1261184        0.0632224        0.2138616        0.2475654        0.3218138        0.3534046
      7.1907374        0.1390678        0.0814749        0.0615598        0.2082377        0.2410552        0.3133512        0.3441112
      7.2516758        0.1378992        0.0625663        0.0599434        0.2027698        0.2347256        0.3051232        0.3350756
      7.3126143        0.1367500        0.0789786        0.0583708        0.1974502        0.2285677        0.2971184        0.3262849
      7.3735527        0.1356198        0.1020699        0.0568401        0.1922724        0.2225738        0.2893269        0.3177286
      7.4344912        0.1345082        0.0986482        0.0553497        0.1872307        0.2167376        0.2817403        0.3093973
      7.4954296        0.1334146        0.0782574        0.0538980        0.1823203        0.2110534        0.2743513        0.3012829
      7.5563681        0.1323387        0.0743499        0.0524840        0.1775370        0.2055162        0.2671534        0.2933784
      7.6173065        0.1312800        0.0846027        0.0511064        0.1728771        0.2001219        0.2601413        0.2856780
      7.6782450        0.1302381        0.0815804        0.0497646        0.1683382        0.1948677        0.2533113        0.2781775
      7.7391834        0.1292126        0.0620505        0.0484583        0.1639192        0.1897523        0.2466617        0.2708752
      7.8001219        0.1282031        0.0467733        0.0471877        0.1596213        0.1847770        0.2401943        0.2637730
      7.8610603        0.1272093        0.0476343        0.0459540        0.1554481        0.1799461        0.2339145        0.2568767
      7.9219988        0.1262308        0.0515323        0.0447591        0.1514061        0.1752672        0.2278323        0.2501974
      7.9829372        0.1252672        0.0445338        0.0436059        0.1475051        0.1707514        0.2219621        0.2437510
      8.0438757        0.1243182        0.0388422        0.0424978        0.1437570        0.1664126        0.2163221        0.2375573
      8.1048141        0.1233835        0.0486551        0.0414390        0.1401753        0.1622664        0.2109324        0.2316386
      8.1657526        0.1224627        0.0611152        0.0404334        0.1367735        0.1583285        0.2058134        0.2260171
      8.2266910        0.1215556        0.0577103        0.0394843        0.1335631        0.1546121        0.2009825        0.2207119
      8.2876295        0.1206618        0.0414523        0.0385942        0.1305521        0.1511266        0.1964517        0.2157363
      8.3485679        0.1197810        0.0264019        0.0377639        0.1277436        0.1478755        0.1922254        0.2110952
      8.4095064        0.1189130        0.0188878        0.0369926        0.1251345        0.1448552        0.1882993        0.2067837
      8.4704449        0.1180576        0.0215727        0.0362776        0.1227159        0.1420555        0.1846600        0.2027871
      8.5313833        0.1172143        0.0418472        0.0356148        0.1204737        0.1394599        0.1812859        0.1990818
      8.5923218        0.1163830        0.0764628        0.0349986        0.1183894        0.1370471        0.1781495        0.1956375
      8.6532602        0.1155634        0.0980770        0.0344230        0.1164424        0.1347932        0.1752197        0.1924201
      8.7141987        0.1147552        0.0858545        0.0338817        0.1146111        0.1326734        0.1724640        0.1893939
      8.7751371        0.1139583        0.0551514        0.0333684        0.1128751        0.1306638        0.1698517        0.1865252
      8.8360756        0.1131724        0.0312292        0.0328779        0.1112158        0.1287430        0.1673549        0.1837833
      8.8970140        0.1123973        0.0192882        0.0324055        0.1096177        0.1268930        0.1649501        0.1811424
      8.9579525        0.1116327        0.0147792        0.0319474        0.1080681        0.1250993        0.1626183        0.1785817
      9.0188909        0.1108784        0.0163317        0.0315008        0.1065575        0.1233506        0.1603452        0.1760855
      9.0798294        0.1101342        0.0210194        0.0310637        0.1050789        0.1216390        0.1581202        0.1736421
      9.1407678        0.1094000        0.0232633        0.0306346        0.1036275        0.1199588        0.1559361        0.1712436
      9.2017063        0.1086755        0.0240934        0.0302126        0.1021999        0.1183063        0.1537880        0.1688846
      9.2626447        0.1079605        0.0284592        0.0297971        0.1007943        0.1166791        0.1516728        0.1665617
      9.3235832        0.1072549        0.0309618        0.0293876        0.0994093        0.1150758        0.1495887        0.1642731
      9.3845216        0.1065584        0.0238132        0.0289842        0.0980445        0.1134960        0.1475350        0.1620178
      9.4454601        0.1058710        0.0136761        0.0285867        0.0967001        0.1119397        0.1455120        0.1597961
      9.5063985        0.1051923        0.0103907        0.0281956        0.0953769        0.1104080        0.1435209        0.1576096
      9.5673370        0.1045223        0.0116962        0.0278113        0.0940769        0.1089030        0.1415646        0.1554613
      9.6282754        0.1038608        0.0114747        0.0274346        0.0928028        0.1074282        0.1396475        0.1533560
      9.6892139        0.1032075        0.0105183        0.0270670        0.0915592        0.1059886        0.1377760        0.1513008
      9.7501523        0.1025625        0.0127283        0.0267100        0.0903516        0.1045907        0.1359589        0.1493053
      9.8110908        0.1019255        0.0176025        0.0263658        0.0891872        0.1032428        0.1342068        0.1473811
      9.8720293        0.1012963        0.0212154        0.0260367        0.0880742        0.1019544        0.1325320        0.1455420
      9.9329677        0.1006748        0.0215958        0.0257255        0.0870214        0.1007356        0.1309477        0.1438022
      9.9939062        0.1000610        0.0204951        0.0254346        0.0860372        0.0995964        0.1294668        0.1421758
     10.0548446        0.0994545        0.0222643        0.0251661        0.0851292        0.0985452        0.1281003        0.1406753
     10.1157831        0.0988554        0.0299275        0.0249218        0.0843027        0.0975885        0.1268567        0.1393096
     10.1767215        0.0982635        0.0397310        0.0247025        0.0835608        0.0967296        0.1257403        0.1380835
     10.2376600        0.0976786        0.0439403        0.0245081        0.0829031        0.0959684        0.1247507        0.1369968
     10.2985984        0.0971006        0.0409662        0.0243376        0.0823265        0.0953009        0.1238830        0.1360439
     10.3595369        0.0965294        0.0372614        0.0241893        0.0818248        0.0947201        0.1231281        0.1352149
     10.4204753        0.0959649        0.0377103        0.0240607        0.0813899        0.0942166        0.1224735        0.1344961
     10.4814138        0.0954070        0.0383244        0.0239490        0.0810119        0.0937791        0.1219048        0.1338716
     10.5423522        0.0948555        0.0331797        0.0238511        0.0806810        0.0933960        0.1214068        0.1333247
     10.6032907        0.0943103        0.0261117        0.0237643        0.0803871        0.0930559        0.1209646        0.1328391
     10.6642291        0.0937714        0.0251637        0.0236858        0.0801215        0.0927484        0.1205650        0.1324002
     10.7251676        0.0932386        0.0284611        0.0236133        0.0798766        0.0924648        0.1201964        0.1319954
     10.7861060        0.0927119        0.0293715        0.0235452        0.0796462        0.0921981        0.1198497        0.1316147
     10.8470445        0.0921910        0.0288534        0.0234800        0.0794256        0.0919428        0.1195178        0.1312502
     10.9079829        0.0916760        0.0303350        0.0234167        0.0792115        0.0916950        0.1191956        0.1308964
