240.774	638.1
240.782	692.5
240.791	672.7
240.800	575.5
240.809	549.3
240.818	606.8
240.826	637.1
240.830	615.2
240.833	871.1
240.837	925.6
240.840	844.9
240.844	858.9
240.848	951.6
240.851	1206
240.855	1228.1
240.858	1297.9
240.862	962.1
240.865	773
240.869	927
240.872	724.8
240.876	719.6
240.879	732.5
240.883	824
240.886	882.6
240.890	837.9
240.893	712.3
240.897	707.9
240.900	659.8
240.904	627.5
240.907	642.3
240.911	668.5
240.914	579.7
240.918	623.5
240.921	665.3
240.925	641.3
240.929	620.4
240.932	631.8
240.941	793.7
240.950	786.6
240.958	878.4
240.967	1076.3
240.976	1468.6
240.985	1026
240.994	743.7
241.002	895.2
241.011	931.8
241.020	1103.6
241.029	1685
241.038	1303.4
241.046	1748.7
241.055	928.9
241.064	1595.1
241.073	1020.7
241.082	940.1
241.091	946.6
241.099	946.5
241.108	1001
241.117	765.7
241.126	767.8
241.135	687.3
241.152	729.1
241.161	625.6
241.170	662.2
241.179	840.3
241.187	530.6
241.196	617.2
241.205	817.8
241.214	719.2
241.223	668.5
241.231	821
241.240	891.4
241.249	1190.3
241.258	1497.9
241.267	1091.7
241.275	984.6
241.302	1206.1
241.311	1159.7
241.319	1013.5
241.328	952.8
241.337	974.1
241.341	861.8
241.344	1065.7
241.348	938.2
241.351	881.6
241.355	945.5
241.358	1048.3
241.362	1422.6
241.365	1364.1
241.369	1432.9
241.372	1403.7
241.376	1359.9
241.379	1346.3
241.383	1687
241.386	1764.4
241.390	1487.5
241.393	1488.5
241.397	1676.6
241.400	1593
241.404	1431
241.407	1994.4
241.411	2181.9
241.415	2519
241.418	1716.3
241.422	1354.7
241.425	1637.9
241.429	1619.2
241.434	1765.4
241.439	1648.4
241.444	1606.6
241.449	1818.7
241.454	1691.2
241.459	1835.5
241.464	1908.6
241.469	1418.5
241.474	1458.2
241.479	1667.2
241.484	1475.9
241.489	1198.9
241.494	1647.3
241.499	1872
241.504	1695.4
241.509	1503.1
241.514	1617
241.519	1524
241.524	1517.7
241.529	1344.1
241.534	1213.5
241.539	1440.4
241.544	1440.4
241.549	1319.5
241.562	1136.9
241.574	1004.3
241.587	1284.6
241.599	1037.3
241.612	941.3
241.624	1083.6
241.637	1259.5
241.649	1127.6
241.662	1309.8
241.667	1780.1
241.672	1484.3
241.677	1550.1
241.682	1729.9
241.687	1696.5
241.699	1164.3
241.712	972.8
241.724	1211.5
241.737	1947.3
241.747	2208.8
241.752	2151.3
241.757	2096.1
241.762	2012.2
241.767	2387.6
241.772	2471.9
241.777	2741.1
241.782	1847
241.787	1553.3
241.799	894.3
241.812	1600.4
241.824	1622.3
241.838	1099.6
241.852	2109
241.867	1877.6
241.882	2276.4
241.896	2058
241.911	2826.9
241.926	2292.1
241.940	1646.5
241.955	1690.3
241.970	2796.7
241.984	1874.5
241.999	1972.1
242.014	2320.4
242.028	2623
242.043	2050.6
242.058	2615.7
242.072	2343.6
242.087	2561.8
242.102	2718.2
242.117	2400.6
242.131	2284.2
242.146	3056.2
242.161	2986.3
242.166	2995.8
242.172	2464
242.178	1819.8
242.184	1676.2
242.190	2747.5
242.196	2512.4
242.202	2640.3
242.207	2970.5
242.213	2302.5
242.219	2437.3
242.234	3219.6
242.248	3116
242.261	3064.6
242.275	3040.7
242.288	2745.5
242.302	2334
242.307	2298.1
242.312	2406.8
242.318	2795.8
242.323	2523.3
242.329	2848
242.334	3283.9
242.339	3538.8
242.345	3370.3
242.350	2658.3
242.356	2578.6
242.361	2084.7
242.366	2412.7
242.372	2136.2
242.377	2410
242.383	2233.5
242.388	2309
242.393	2909
242.399	2119.7
242.404	2293.1
242.410	2547.9
242.415	2214.9
242.420	2170.7
242.426	2484.2
242.431	2744.2
242.437	2461.1
242.442	2984.1
242.456	3105.5
242.469	2680.2
242.483	2887.7
242.496	2752.5
242.510	2508.2
242.523	2026.1
242.537	2559.5
242.550	1983.3
242.564	3131.6
242.577	2790.1
242.591	2721
242.604	2778.9
242.618	3332.1
242.631	3056.6
242.646	3314.9
242.665	3438.9
242.685	3573.6
242.704	2872.1
242.724	2810.4
242.743	2374
242.763	2289.5
242.782	2325.5
242.801	2292.2
242.821	2734.3
242.840	2599.1
242.860	2149.3
242.879	1673.7
242.899	1942.7
242.918	1923
242.938	1586.9
242.957	1622.4
242.977	2265.5
242.996	2336.1
243.016	2559.6
243.035	2107.5
243.052	2203.9
243.063	3229.1
243.075	1648.4
243.087	1243.8
243.099	1563.3
243.110	1839.8
243.122	2385.9
243.127	774.1
243.139	914.3
243.150	751.1
243.162	813.8
243.174	1279.5
243.186	2347.4
243.198	1302.5
243.209	1211.9
243.221	1292
243.233	1127.7
243.245	821.3
243.254	879.9
243.263	853.7
243.271	1306.6
243.280	1119.4
243.288	1364.1
243.297	1425.3
243.305	1327.4
243.313	1816.6
243.389	1900.1
243.398	2023.7
243.406	1670.4
243.411	1758.1
243.420	1078.4
243.428	1138.3
243.432	1255.3
243.435	1416.4
243.438	1896.2
243.442	2222.3
243.445	1506.2
243.448	1402.8
243.452	1252.3
243.457	1149.8
243.463	1563.7
243.468	1511.5
243.473	1509.4
243.479	1822.9
243.484	1837.7
243.490	1861.7
243.495	1825.1
243.500	2058.2
243.506	2128.5
243.511	1980.9
243.517	1822.1
243.522	1628.6
243.527	1569
243.533	1481.2
243.538	1388.2
243.544	1599.3
243.549	1640
243.554	1616
243.560	1289.7
243.565	1259.6
243.571	1393.4
243.576	1326.5
243.581	1535.6
243.587	1379.8
243.592	1700.8
243.598	1419.5
243.603	1428.9
243.608	1230.5
243.614	1473.9
243.619	1466.6
243.625	1605.6
243.630	1246
243.635	1048.4
243.641	1113.8
243.646	1138.8
243.652	1070.3
243.657	1007.7
243.662	1047.5
243.668	1057.8
243.673	1101.2
243.679	969.8
243.684	932.8
243.689	792.9
243.695	912.1
243.700	1229.1
243.706	1233.9
243.711	1450.8
243.716	1353.8
243.722	1307.8
243.727	1493.7
243.733	1641.2
243.738	1586.8
243.743	1698.6
243.749	1549.2
243.754	1927.6
243.760	1659.8
243.765	1374.6
243.770	1450.9
243.776	1472
243.781	1546.1
243.787	1444.6
243.792	1565.8
243.797	1228.3
243.803	1393.4
243.808	1202.1
243.814	989.7
243.819	1076.6
243.824	942.8
243.830	1136
243.835	1255.4
243.841	1060.7
243.846	1140.4
243.851	1076.6
243.857	1036.7
243.862	1406.9
243.866	1187.2
243.871	1334.8
243.876	1033.7
243.881	1345.2
243.885	1231.3
243.890	1259.5
243.895	1221.8
243.900	1310.8
243.904	1256.4
243.909	1229.2
243.914	1211.5
243.919	1128.9
243.924	1188.5
243.928	1003.3
243.933	1048.4
243.938	1118.4
243.943	855.2
243.947	911.6
243.952	605
243.957	656
243.962	712.8
243.966	687.5
243.971	986.3
243.976	1021.1
243.981	1006.5
243.985	993.8
243.990	1003.5
243.995	1038.9
244.000	1067.3
244.005	1357.9
244.009	1475.9
244.014	1014.1
244.019	931.5
244.024	1517.7
244.028	1518.8
244.033	1617.1
244.038	1713.2
244.043	1540.8
244.047	1663.1
244.052	1856.4
244.057	1962
244.062	2010.3
244.066	1823.1
244.071	2098.2
244.076	1821.1
244.081	1872.2
244.086	1896.2
244.090	1929.9
244.095	2117.1
244.100	2096.1
244.105	2150.3
244.109	2524.7
244.121	2564.7
244.133	1416.4
244.138	3378.4
244.143	3694.9
244.147	4280.1
244.152	4421.4
244.157	4962.6
244.162	4583.3
244.167	2506.2
244.171	2661.6
244.176	2729.8
244.181	2564.9
244.186	3315.8
244.190	3721.2
244.195	4181.7
244.200	3426.7
244.205	3225.8
244.209	3552.4
244.214	4489.7
244.219	6142.4
244.224	6143.3
244.228	6230.5
244.233	5143.2
244.238	3585.2
244.243	3709.5
244.248	2721.3
244.252	2929.6
244.257	2748.4
244.262	3080.3
244.267	3399.7
244.273	2906.5
244.278	2920
244.281	3797.1
244.286	4409.8
244.289	4493.8
244.292	6093
244.294	6280.3
244.297	5637.6
244.300	5667.9
244.302	5253.4
244.305	4628.3
244.308	4788.6
244.310	4543.3
244.313	4799
244.316	5395.7
244.319	5389.3
244.321	5188.4
244.324	4793.8
244.327	4917.8
244.329	4890.7
244.332	5172.1
244.335	5121.2
244.337	5617.4
244.340	5755.6
244.343	6235.4
244.346	6715.3
244.348	7002.3
244.351	5717.5
244.354	5272.3
244.356	5125.4
244.359	4919.6
244.362	4456.1
244.364	7083.9
244.367	6875.3
244.370	5750.2
244.373	6395.4
244.375	5988.7
244.378	4796.9
244.381	4895
244.383	4634.6
244.386	4612.9
244.389	4299
244.391	4278.1
244.394	4968.4
244.397	4574.9
244.400	4515.3
244.402	4231.8
244.405	3940.9
244.408	3970.5
244.410	3779.6
244.413	3561.3
244.416	3985.7
244.418	4116.8
244.421	3946.6
244.424	3930.2
244.427	4051.3
244.429	4027.3
244.432	4070.1
244.435	4492.1
244.437	4369.5
244.440	4666
244.443	4850.4
244.445	4952
244.448	4824
244.451	4309.8
244.454	3932
244.456	3701.6
244.459	3747.5
244.462	3729
244.464	3843.6
244.467	4055.5
244.470	4251.6
244.472	4208.6
244.475	4675.3
