163.820225,-287.020477
168.370787,-137.551095
172.921348,-11.4687846
177.47191,67.8463511
182.022472,45.1142089
186.573034,-28.6453139
191.123596,107.647681
195.674157,173.51309
200.224719,98.5308153
204.775281,112.980761
209.325843,172.142836
213.876404,199.316955
218.426966,224.783035
222.977528,246.841004
227.52809,312.490796
232.078652,399.932354
236.629213,224.445633
241.179775,76.8106027
245.730337,-15.1127605
250.280899,-11.8444757
254.831461,39.0154385
259.382022,67.9669639
263.932584,158.790084
268.483146,373.364787
273.033708,291.531067
277.58427,61.4889294
282.134831,-36.2616076
286.685393,-94.3005233
291.235955,-72.9077961
295.786517,-3.8834059
300.337079,88.9526667
304.88764,-174.499557
309.438202,-346.540055
313.988764,-335.748805
318.539326,-310.445799
323.089888,-277.891033
327.640449,-127.324516
332.191011,-67.546261
336.741573,-189.336287
341.292135,-134.134613
345.842697,9.5587377
350.393258,333.243738
354.94382,525.360364
359.494382,454.348602
364.044944,260.048457
368.595506,4.09994706
373.146067,278.6631
377.696629,420.497951
382.247191,296.884542
386.797753,325.422932
391.348315,430.033191
395.898876,473.855404
400.449438,457.209671
405,319.636109
409.550562,330.134855
414.101124,414.66606
418.651685,513.64989
423.202247,527.926529
427.752809,372.796183
432.303371,228.179079
436.853933,88.8154637
441.404494,136.225597
445.955056,181.12975
450.505618,221.02821
455.05618,-48.9187246
459.606742,-473.790739
464.157303,-439.547512
468.707865,-395.468722
473.258427,-331.714051
477.808989,-314.843185
482.359551,-321.415808
486.910112,-446.671603
491.460674,-543.410255
496.011236,-583.111451
500.561798,-511.974885
505.11236,-385.420259
509.662921,-443.547281
514.213483,-471.455661
518.764045,-438.925116
523.314607,-322.755368
527.865169,-164.766143
532.41573,-214.67717
536.966292,-280.468175
541.516854,-378.018884
546.067416,-387.689021
550.617978,-353.418317
555.168539,-52.5065045
559.719101,145.306679
564.269663,136.921503
568.820225,76.6982476
573.370787,-9.44279125
577.921348,-83.1013068
582.47191,-129.356982
587.022472,-120.809491
591.573034,-250.458502
596.123596,-449.203679
600.674157,-284.284682
605.224719,-207.641176
609.775281,-307.55283
614.325843,-312.539311
618.876404,-270.060291
623.426966,-334.435446
627.977528,-348.084458
632.52809,-260.28702
637.078652,-270.482838
641.629213,-329.671629
646.179775,-272.093129
650.730337,-238.567096
655.280899,-253.153314
659.831461,-163.571596
664.382022,-21.9017964
668.932584,-72.1638085
673.483146,-58.6775738
678.033708,82.296908
682.58427,104.999566
687.134831,68.5702456
691.685393,-4.27130472
696.235955,-60.3854626
700.786517,-83.0527604
705.337079,-6.63392148
709.88764,119.330101
714.438202,51.5580845
718.988764,-2.41150433
723.539326,-28.7805664
728.089888,-116.75143
732.640449,-235.526914
737.191011,-258.19039
741.741573,-221.025848
746.292135,-64.197931
750.842697,-63.8319503
755.393258,-141.713849
759.94382,226.289882
764.494382,420.49237
769.044944,267.126659
773.595506,87.8661335
778.146067,-104.758661
782.696629,-116.868782
787.247191,-83.2258215
791.797753,41.9486181
796.348315,183.413028
800.898876,333.00608
805.449438,75.5266149
810,-39.606407
813.820755,129.986066
817.641509,77.1432897
821.462264,-86.9352687
825.283019,-118.150109
829.103774,-18.9617498
832.924528,341.069306
836.745283,312.182564
840.566038,88.8175225
844.386792,90.7136742
848.207547,79.990564
852.028302,44.0678844
855.849057,15.2255813
859.669811,-10.0961424
863.490566,-134.456938
867.311321,-170.036387
871.132075,-28.0140533
874.95283,-16.9095181
878.773585,-71.2823253
882.59434,137.768094
886.415094,204.602445
890.235849,-12.9584293
894.056604,-31.4735514
897.877358,49.518161
901.698113,18.7579144
905.518868,-26.0128639
909.339623,-98.7724633
913.160377,-157.438903
916.981132,-209.069964
920.801887,-192.803222
924.622642,-166.336092
928.443396,-119.445836
932.264151,691.270459
936.084906,1883.8959
939.90566,1119.31383
943.726415,476.547829
947.54717,77.4215326
951.367925,-11.4213748
955.188679,54.8828445
959.009434,106.138022
962.830189,155.128011
966.650943,199.576633
970.471698,156.167708
974.292453,68.8450649
978.113208,70.0525233
981.933962,-12.9861344
985.754717,-264.547187
989.575472,-357.146974
993.396226,-370.241968
997.216981,-53.2888924
1001.03774,140.355209
1004.85849,87.332968
1008.67925,47.7267177
1012.5,14.8585055
1016.32075,30.2900689
1020.14151,-35.7772969
1023.96226,-264.902862
1027.78302,-335.006367
1031.60377,-325.56784
1035.42453,96.7925587
1039.24528,286.894613
1043.06604,12.4181354
1046.88679,143.123008
1050.70755,476.449158
1054.5283,238.576481
1058.34906,-1.39524309
1062.16981,-245.626327
1065.99057,-276.397067
1069.81132,-200.407668
1073.63208,-149.438188
1077.45283,-113.468521
1081.27358,-107.558418
1085.09434,-74.0274934
1088.91509,-26.6552592
1092.73585,1.93878717
1096.5566,-46.564857
1100.37736,-249.325758
1104.19811,-313.583562
1108.01887,-308.558017
1111.83962,291.731042
1115.66038,550.703615
1119.48113,126.979523
1123.30189,-78.0015986
1127.12264,-173.580344
1130.9434,-70.9174786
1134.76415,79.2460746
1138.58491,324.349272
1142.40566,204.511027
1146.22642,-97.7697001
1150.04717,-235.773877
1153.86792,-310.982465
1157.68868,-260.656488
1161.50943,-158.397034
1165.33019,-30.145244
1169.15094,-58.7423182
1172.9717,-106.909501
1176.79245,-194.268085
1180.61321,-0.139411413
1184.43396,334.755134
1188.25472,482.074068
1192.07547,441.915885
1195.89623,26.759096
1199.71698,-135.91782
1203.53774,-172.336433
1207.35849,-201.698273
1211.17925,-245.884776
1215,-319.757333
1217.77397,-334.077349
1220.54795,-318.606329
1223.32192,-193.425812
1226.09589,-94.7773407
1228.86986,-49.2224709
1231.64384,265.75726
1234.41781,715.460345
1237.19178,278.505256
1239.96575,21.4304024
1242.73973,124.09408
1245.5137,203.374589
1248.28767,270.970247
1251.06164,29.9392073
1253.83562,-44.8406179
1256.60959,212.868437
1259.38356,404.503851
1262.15753,563.103039
1264.93151,608.183379
1267.70548,669.162175
1270.47945,761.936601
1273.25342,708.303798
1276.0274,581.461074
1278.80137,244.545982
1281.57534,68.1563789
1284.34932,212.830467
1287.12329,276.846738
1289.89726,300.52382
1292.67123,-65.3996422
1295.44521,-136.324868
1298.21918,382.76714
1300.99315,418.475597
1303.76712,212.480021
1306.5411,277.960222
1309.31507,297.656246
1312.08904,225.808309
1314.86301,153.136674
1317.63699,80.0416079
1320.41096,-160.056569
1323.18493,-227.4575
1325.9589,50.5591527
1328.73288,145.793671
1331.50685,149.626405
1334.28082,17.3578559
1337.05479,-77.8312281
1339.82877,-98.8398854
1342.60274,-50.8271382
1345.37671,31.687946
1348.15068,39.7864112
1350.92466,4.58937943
1353.69863,-117.182023
1356.4726,-149.406663
1359.24658,-136.863485
1362.02055,-71.7114576
1364.79452,-12.429492
1367.56849,35.1236346
1370.34247,29.9493131
1373.11644,-1.59094276
1375.89041,65.3844552
1378.66438,61.2972422
1381.43836,-84.9106669
1384.21233,-119.917206
1386.9863,-99.3205142
1389.76027,-127.739382
1392.53425,-131.233179
1395.30822,-84.8816026
1398.08219,-91.2844177
1400.85616,-124.061312
1403.63014,-153.171912
1406.40411,-220.915807
1409.17808,-365.932589
1411.95205,-412.221923
1414.72603,-409.143532
1417.5,-412.417149
1420.27397,-364.782497
1423.04795,-215.339252
1425.82192,-192.247
1428.59589,-232.325196
