-20,1334.71315,67.5696965,135.139393
-19.6666667,1351.9054,60.4987605,120.997521
-19.3333333,1373.83754,53.80386,107.60772
-19,1395.72127,47.5964412,95.1928824
-18.6666667,1415.91637,43.3333537,86.6667075
-18.3333333,1433.56446,41.8484102,83.6968203
-18,1448.77631,42.4523733,84.9047465
-17.6666667,1461.33548,44.1378183,88.2756367
-17.3333333,1471.41203,46.7788059,93.5576117
-17,1479.26227,49.7087621,99.4175241
-16.95,1480.20162,50.1714834,100.342967
-16.7,1483.90913,52.5217274,105.043455
-16.6,1484.98384,53.4674757,106.934951
-16.2,1487.2971,57.0367319,114.073464
-15.9,1487.31814,59.2124672,118.424934
-15.7,1486.44493,60.4152288,120.830458
-15.45,1484.31383,61.7377722,123.475544
-15.2,1481.18583,62.7347915,125.469583
-14.95,1477.07823,63.3910865,126.782173
-14.7,1471.97302,63.8802886,127.760577
-14.45,1465.67957,63.8708482,127.741696
-14.2,1457.98684,63.4177767,126.835553
-13.95,1448.58118,62.6412204,125.282441
-13.7,1436.70492,61.2179402,122.43588
-13.45,1421.6829,58.9064724,117.812945
-13.2,1403.00123,55.8107828,111.621566
-12.95,1380.95623,52.3771281,104.754256
-12.7,1356.44208,49.5250749,99.0501498
-12.45,1329.91242,47.4760662,94.9521325
-12.2,1302.43602,46.0839931,92.1679862
-11.95,1275.23432,45.3303793,90.6607587
-11.7,1249.68453,45.7790134,91.5580267
-11.45,1228.44279,45.5788191,91.1576382
-11.2,1214.01659,44.3728116,88.7456233
-10.95,1207.70214,42.9556507,85.9113014
-10.7,1208.66506,44.6461277,89.2922554
-10.45,1216.77167,46.4096365,92.819273
-10.2,1230.65499,48.7837559,97.5675119
-9.95,1249.32208,51.1107642,102.221528
-9.8,1262.56825,52.2487577,104.497515
-9.45,1297.43361,54.3761435,108.752287
-9.2,1324.21801,55.8381821,111.676364
-9.1,1335.4492,56.3017756,112.603551
-9,1346.89887,56.6238259,113.247652
-8.9,1358.63411,56.7824102,113.56482
-8.8,1370.50901,56.8904457,113.780891
-8.7,1382.6188,56.9663463,113.932693
-8.6,1394.9378,57.086218,114.172436
-8.5,1407.67074,57.0616978,114.123396
