-20,1130.18513,1161.93862,1235.17504,1321.76347,1389.96721,1445.01455,1469.98835
-19.6666667,1147.37991,1178.45377,1255.64546,1328.59228,1374.93862,1425.18189,1458.04422
-19.3333333,1147.37991,1180.22164,1286.74314,1336.06715,1368.48835,1402.17061,1428.29885
-19,1169.39226,1231.56601,1305.19347,1345.62482,1378.92346,1416.1492,1465.09194
-18.6666667,1212.94942,1267.93526,1315.09325,1360.38985,1403.50207,1455.64181,1509.64204
-18.3333333,1246.27637,1276.15613,1326.86338,1378.50894,1435.83921,1501.7634,1555.555
-18,1256.2499,1276.69018,1341.11557,1405.09276,1470.27183,1545.17094,1599.01143
-17.6666667,1255.41319,1286.54331,1357.69436,1434.02754,1505.84933,1587.71975,1638.38984
-17.3333333,1265.7534,1304.20909,1378.66921,1461.92225,1541.62421,1627.49236,1677.29671
-17,1281.90309,1325.82113,1402.38877,1490.65985,1575.291,1659.37489,1707.04716
-16.95,1283.89425,1330.23634,1406.13014,1494.99155,1580.55983,1664.50118,1710.50423
-16.7,1318.11066,1358.55896,1433.21303,1519.98078,1606.48996,1687.86876,1736.95045
-16.6,1323.83451,1369.20845,1444.25958,1531.965,1616.32084,1697.73833,1747.09028
-16.2,1381.32652,1425.18246,1500.75358,1580.79517,1661.38444,1736.92214,1798.76447
-15.9,1415.23142,1461.88372,1545.03409,1628.21203,1694.65105,1761.67259,1814.70162
-15.7,1436.12327,1481.72445,1569.10919,1655.6758,1720.71959,1785.01612,1815.53319
-15.45,1455.97608,1507.35824,1594.2706,1688.19231,1752.37017,1816.15242,1848.449
-15.2,1466.10706,1518.97451,1611.32507,1711.05573,1777.82171,1843.93543,1880.66766
-14.95,1464.92037,1523.44818,1622.50599,1716.94102,1786.75233,1856.40137,1893.81405
-14.7,1469.24355,1519.26604,1616.0094,1711.15806,1782.59363,1853.26931,1893.61143
-14.45,1461.83973,1510.31424,1604.36021,1687.67572,1752.35379,1822.70751,1852.66394
-14.2,1438.90434,1491.31055,1573.54936,1646.35486,1703.36088,1765.81136,1794.3305
-13.95,1412.00275,1453.41016,1527.76889,1594.92468,1648.36392,1712.03438,1754.32335
-13.7,1358.56939,1407.92593,1473.71634,1532.48877,1588.24586,1664.01234,1694.24146
-13.45,1310.71234,1347.64288,1414.79615,1469.1455,1523.24397,1594.1715,1640.14075
-13.2,1254.3921,1289.34502,1351.28489,1404.85839,1459.7406,1530.99169,1570.15345
-12.95,1199.95729,1228.40576,1290.27538,1344.64637,1404.75127,1475.28009,1514.32335
-12.7,1151.63752,1184.04985,1238.94677,1292.56577,1353.33829,1419.04305,1463.16704
-12.45,1121.91066,1156.53187,1201.65837,1249.29522,1304.73639,1372.7472,1414.66236
-12.2,1091.64009,1120.9067,1169.89489,1218.91233,1272.69229,1344.43163,1372.94681
-11.95,1085.05784,1106.77837,1152.86344,1201.06469,1253.11594,1318.25329,1351.82547
-11.7,1066.04391,1096.39701,1143.43655,1193.31534,1245.1953,1306.44516,1336.65584
-11.45,1077.50057,1098.70532,1142.18791,1194.14164,1246.66428,1302.27568,1332.73281
-11.2,1068.37923,1095.64559,1148.34707,1200.71006,1251.97198,1300.00571,1326.50137
-10.95,1068.80618,1093.05448,1145.48102,1205.18719,1258.85187,1311.80831,1327.10873
-10.7,1050.61414,1080.01276,1146.13604,1204.61861,1253.27592,1302.04891,1327.40883
-10.45,1035.9035,1071.15786,1136.82432,1195.7892,1245.53692,1293.47692,1323.19859
-10.2,1022.98816,1061.86571,1123.60902,1180.24228,1228.18029,1270.06806,1292.65528
-9.95,1013.67469,1044.13658,1107.3834,1156.45211,1203.77095,1250.83733,1285.2955
-9.8,1007.20278,1047.26023,1098.68526,1145.31099,1194.84221,1257.38306,1310.60851
-9.45,996.412361,1035.74802,1089.99299,1153.76624,1225.73585,1319.76487,1378.19427
-9.2,1003.04601,1040.21467,1117.17622,1193.95278,1283.08875,1395.10946,1461.35018
-9.1,1031.70147,1062.20124,1143.48649,1221.49016,1310.67767,1427.13077,1485.91928
-9,1074.78822,1104.56256,1176.5379,1253.91462,1346.5047,1461.06121,1527.90826
-8.9,1116.18816,1144.65578,1212.81157,1292.47658,1385.1188,1491.48813,1560.02783
-8.8,1156.7982,1195.63161,1255.1998,1334.13223,1425.36864,1525.98177,1596.87526
-8.7,1191.90014,1223.40417,1302.06097,1380.50537,1471.40905,1560.15691,1640.70284
-8.6,1216.24008,1253.7355,1344.16518,1431.34643,1519.64531,1600.02649,1679.93296
-8.5,1244.14447,1278.13717,1383.89335,1481.42987,1573.27799,1662.23739,1715.38008
-8.4,1266.81992,1303.32628,1418.91147,1533.18666,1627.60752,1722.91942,1774.1158
-8.3,1283.0528,1325.49083,1457.03956,1576.34045,1678.11054,1778.95453,1834.05506
-8.2,1296.31865,1345.06584,1492.34555,1614.11498,1718.80538,1812.79153,1876.40967
-8.1,1309.38619,1362.07745,1512.90506,1638.96489,1750.42187,1856.7002,1923.01368
-8,1325.88421,1379.53903,1533.53579,1654.79553,1756.12873,1857.46251,1917.45123
-7.9,1342.39919,1390.45414,1538.84787,1652.46138,1749.47604,1847.66596,1888.51884
-7.8,1356.14217,1402.43466,1532.42831,1634.53544,1723.25951,1806.72307,1843.27822
-7.7,1366.03341,1408.94836,1512.31347,1607.12798,1684.22546,1761.72833,1797.45389
-7.6,1351.50372,1410.12913,1486.2428,1562.3595,1633.12487,1701.65817,1744.87399
-7.5,1350.65638,1382.01447,1450.5505,1513.42653,1582.94888,1653.22138,1709.61474
-7.4,1323.92967,1350.56527,1410.55534,1470.02887,1530.74253,1614.86434,1666.39929
-7.3,1309.20895,1328.41469,1380.33412,1434.88806,1496.75748,1588.54374,1658.17126
-7.2,1287.88882,1315.23455,1363.73046,1413.53138,1475.19056,1575.20938,1656.4482
-7.1,1284.51374,1315.65775,1360.27474,1411.20713,1483.41482,1585.97449,1662.19149
-7,1290.11182,1319.9717,1367.48271,1426.62681,1505.95611,1616.20187,1668.03207
-6.9,1312.81364,1335.60146,1387.91714,1457.42922,1550.45736,1655.07359,1716.19169
-6.8,1324.30901,1349.60908,1417.93058,1502.80591,1608.16178,1718.40976,1771.0888
-6.7,1343.12052,1376.77313,1457.60726,1553.55321,1673.34398,1789.80223,1842.01584
-6.6,1376.14827,1411.23907,1500.5715,1609.04111,1731.69553,1846.02651,1907.40453
-6.5,1413.44043,1444.61464,1552.41558,1664.7317,1790.52802,1916.12461,1964.68815
-6.4,1456.04193,1502.08492,1601.75263,1721.29326,1843.42299,1965.6494,2038.93431
-6.3,1479.60616,1536.036,1650.57144,1775.80348,1889.08505,2004.16821,2057.60792
-6.2,1495.71244,1566.26158,1694.16762,1816.11219,1923.48782,2046.24795,2078.84738
-6.1,1514.10936,1588.19415,1724.60608,1842.69162,1940.25109,2050.85307,2106.29422
-6,1537.81865,1617.61859,1746.37027,1854.57148,1943.81355,2039.77555,2090.85089
-5.9,1562.39875,1633.68945,1753.98678,1848.18197,1929.24424,2013.23307,2051.31316
-5.8,1586.85905,1642.06495,1744.38798,1825.28542,1901.1233,1973.51257,2015.509
-5.7,1595.26429,1643.34236,1728.32659,1794.27991,1866.49286,1939.69414,1977.16043
-5.6,1588.30253,1619.01096,1690.64521,1761.34526,1840.48917,1913.6331,1965.60448
-5.5,1544.76398,1587.36485,1659.47849,1733.47602,1817.72304,1899.6367,1949.85142
-5.4,1529.49412,1563.5268,1633.57247,1710.53212,1801.15116,1885.86437,1949.16798
-5.3,1532.80424,1559.6318,1626.34767,1696.513,1786.53774,1878.19498,1937.48001
-5.2,1528.57068,1562.30014,1621.26115,1690.88579,1779.61376,1873.97316,1932.87125
-5.1,1522.8725,1561.47278,1621.0595,1696.59843,1783.42673,1869.39387,1937.41403
-5,1510.97558,1553.88197,1622.90209,1704.38626,1791.74539,1880.50736,1940.22239
-4.9,1499.64381,1542.53943,1624.65225,1715.49005,1805.04641,1894.20275,1942.77562
-4.8,1504.90224,1545.74751,1631.41804,1724.09518,1817.78645,1920.60188,1965.57245
-4.7,1518.26044,1558.02448,1641.73777,1735.94691,1827.68433,1928.2008,1980.11521
-4.6,1523.91149,1571.8602,1646.85007,1740.53565,1828.68732,1928.5727,1977.59305
-4.5,1527.20372,1579.67763,1655.64297,1747.18552,1829.04312,1911.8373,1963.09264
-4.4,1541.66201,1599.02482,1663.71388,1749.77983,1822.57931,1899.75835,1947.5194
-4.3,1552.28208,1605.87174,1662.33546,1740.93138,1808.72392,1882.32777,1937.16551
-4.2,1566.08978,1606.22891,1661.17776,1726.55761,1791.1252,1865.00321,1904.39492
-4.1,1564.83896,1597.85947,1652.48518,1709.19446,1769.55127,1839.46663,1865.94472
-4,1561.7759,1587.83671,1641.42129,1688.90094,1748.8556,1804.40697,1834.59468
-3.9,1554.20979,1575.6134,1626.42362,1671.3529,1722.00197,1767.62559,1794.24247
-3.8,1536.11401,1562.35812,1609.66148,1652.02167,1696.29111,1737.34615,1761.74362
-3.7,1508.76633,1539.62182,1587.30203,1628.94114,1669.61392,1713.08199,1739.56831
-3.6,1473.50626,1503.09308,1561.55288,1604.9916,1645.64178,1690.36576,1711.90953
-3.5,1446.27425,1480.04873,1534.75889,1578.15997,1622.87708,1663.27991,1682.44355
-3.4,1415.18151,1449.90039,1504.76849,1553.32193,1594.71845,1630.63055,1656.5171
-3.3,1386.82249,1425.95131,1473.07796,1524.60261,1565.15466,1602.48088,1621.89446
-3.2,1364.44024,1392.42297,1445.48368,1493.14224,1538.21473,1576.79657,1601.94515
-3.1,1328.55898,1362.35727,1417.70923,1463.15901,1515.80376,1561.38756,1607.68603
-3,1306.69642,1331.77862,1388.15043,1438.82115,1501.63962,1554.88942,1618.24269
-2.9,1292.38594,1316.14106,1368.05322,1422.18861,1493.92857,1563.42083,1631.61676
-2.8,1266.31287,1305.56257,1355.40736,1416.59166,1497.36031,1580.76201,1655.77107
-2.7,1277.59578,1301.89052,1358.44921,1422.65769,1509.46291,1607.27308,1677.04942
-2.6,1281.66587,1307.8385,1372.13766,1439.35504,1530.8989,1642.96431,1710.01158
-2.4,1285.5632,1329.80755,1405.78984,1503.34694,1618.96339,1726.48729,1772.64075
-2.3,1294.95051,1353.10718,1431.53167,1541.02071,1666.88264,1763.94036,1822.56772
-2.2,1323.28733,1365.82374,1460.68661,1571.4051,1706.96192,1806.75834,1878.04738
-2,1397.85327,1434.01704,1523.28154,1633.90992,1771.40971,1888.47991,1994.941
-1.9,1431.12141,1464.65571,1556.37971,1664.46504,1786.68141,1903.69859,1993.19334
-1.8,1458.92683,1498.93174,1586.36628,1689.42094,1804.26227,1911.5105,1981.56659
-1.7,1496.59212,1531.89337,1618.70708,1712.76571,1814.48409,1903.3792,1971.61939
-1.6,1530.77051,1562.06936,1640.24071,1728.8582,1817.56788,1900.82025,1962.2767
-1.5,1542.69881,1583.8029,1660.99036,1735.13601,1815.26336,1894.87778,1946.80682
