0.092732778	5.94E+02	37.66202263	8.60E+01	369.2627359	655.1115231	774.9339924	1.03E+03	5.79E+02
0.094625284	8.86E+02	81.5376007	9.79E+01	356.0159323	631.6102791	747.1342787	9.98E+02	5.73E+02
0.09651779	1.15E+03	80.8386581	9.97E+01	343.44664	609.3110124	720.7563886	9.62E+02	5.40E+02
0.098410295	9.93E+02	54.78389105	9.94E+01	331.5110257	588.135958	695.7083337	9.29E+02	5.08E+02
0.100302801	1.02E+03	28.18076151	9.96E+01	320.1686068	568.0132959	671.9051576	8.97E+02	4.95E+02
0.102195307	1.39E+03	51.61995198	1.00E+02	309.3819634	548.8766387	649.2683306	8.67E+02	4.74E+02
0.104087812	1.34E+03	69.46692527	1.00E+02	299.116476	530.6645678	627.7252006	8.38E+02	4.64E+02
0.105980318	8.15E+02	76.70806394	9.90E+01	289.3400883	513.3202122	607.2084942	8.11E+02	4.47E+02
0.107872824	6.36E+02	68.94071679	9.66E+01	280.023092	496.7908659	587.6558656	7.85E+02	4.33E+02
0.109765329	8.46E+02	60.34264335	9.95E+01	271.1379307	481.027641	569.009485	7.60E+02	4.47E+02
0.111657835	8.26E+02	48.67105448	9.96E+01	262.6590224	465.9851523	551.215666	7.36E+02	4.38E+02
0.113550341	5.73E+02	15.82970085	9.64E+01	254.5625978	451.6212305	534.2245266	7.13E+02	4.33E+02
0.115442846	4.74E+02	12.99030047	9.26E+01	246.8265534	437.8966617	517.9896802	6.92E+02	4.33E+02
0.117335352	4.64E+02	61.83525064	9.29E+01	239.4303176	424.7749496	502.4679554	6.71E+02	4.28E+02
0.119227858	3.24E+02	91.99414666	7.88E+01	232.3547286	412.2220993	487.6191395	6.51E+02	4.26E+02
0.121120363	1.65E+02	97.69373029	3.75E+01	225.5819239	400.2064204	473.4057458	6.32E+02	4.20E+02
0.123012869	1.34E+02	44.38636158	2.77E+01	219.095238	388.6983471	459.7928007	6.14E+02	4.02E+02
0.124905375	1.56E+02	1.837556576	3.77E+01	212.8791109	377.6702738	446.7476495	5.96E+02	3.95E+02
0.12679788	1.12E+02	10.64022642	2.23E+01	206.9190025	367.0964051	434.2397787	5.80E+02	3.91E+02
0.128690386	3.82E+01	20.33882976	2.02E+00	201.201316	356.9526188	422.2406541	5.64E+02	3.74E+02
0.130582892	4.77E+01	0.537704694	3.80E+00	195.713327	347.2163403	410.723572	5.48E+02	3.85E+02
0.132475397	1.38E+02	2.198183718	3.70E+01	190.4431185	337.8664275	399.6635235	5.34E+02	3.74E+02
0.134367903	1.92E+02	10.8191759	5.99E+01	185.3795214	328.8830657	389.0370695	5.19E+02	3.69E+02
0.136260409	2.08E+02	55.91618718	6.71E+01	180.5120606	320.2476705	378.8222267	5.06E+02	3.68E+02
0.138152914	3.41E+02	81.71905607	9.30E+01	175.8309044	311.9427995	368.9983622	4.93E+02	3.68E+02
0.14004542	6.22E+02	69.55163301	9.99E+01	171.3268187	303.9520706	359.5460975	4.80E+02	3.67E+02
0.141937926	8.80E+02	42.11255709	1.00E+02	166.9911249	296.2600868	350.4472197	4.68E+02	3.65E+02
0.143830431	1.01E+03	18.84393334	1.00E+02	162.8156609	288.8523677	341.6845998	4.56E+02	3.63E+02
0.145722937	1.06E+03	30.78704484	1.00E+02	158.7927452	281.7152857	333.2421174	4.45E+02	3.61E+02
0.147615443	1.06E+03	68.61184221	1.00E+02	154.9151441	274.8360073	325.104592	4.34E+02	3.58E+02
0.149507949	1.01E+03	92.55141171	1.00E+02	151.1760411	268.2024395	317.2577185	4.24E+02	3.58E+02
0.151400454	9.21E+02	96.59433039	1.00E+02	147.5690091	261.8031795	309.6880088	4.13E+02	3.57E+02
0.15329296	8.77E+02	85.2451351	1.00E+02	144.087984	255.6274692	302.3827368	4.04E+02	3.56E+02
0.155185466	8.63E+02	52.76631211	1.00E+02	140.7272409	249.6651521	295.3298886	3.94E+02	3.55E+02
0.157077971	8.00E+02	19.63694404	1.00E+02	137.4813722	243.9066344	288.5181154	3.85E+02	3.50E+02
0.158970477	6.43E+02	3.000054288	1.00E+02	134.3452666	238.3428483	281.936691	3.76E+02	3.45E+02
0.160862983	4.33E+02	3.091524417	9.97E+01	131.3140905	232.9652182	275.5754712	3.68E+02	3.41E+02
0.162755488	2.47E+02	17.25219792	9.27E+01	128.3832699	227.7656296	269.4248574	3.60E+02	3.40E+02
0.164647994	1.34E+02	43.66223404	6.20E+01	125.5484746	222.7363998	263.4757618	3.52E+02	3.33E+02
0.1665405	8.89E+01	70.50278659	3.70E+01	122.8056023	217.8702515	257.7195758	3.44E+02	3.24E+02
0.168433005	8.13E+01	84.04302873	3.32E+01	120.1507651	213.160287	252.1481403	3.37E+02	3.14E+02
0.170325511	9.24E+01	83.43933321	4.19E+01	117.5802764	208.5999654	246.753718	3.29E+02	3.11E+02
0.172218017	1.09E+02	69.09644898	5.41E+01	115.0906379	204.183081	241.5289681	3.22E+02	2.99E+02
0.174110522	1.15E+02	46.24739652	5.90E+01	112.6785294	199.9037429	236.4669223	3.16E+02	2.97E+02
0.176003028	1.09E+02	36.90131295	5.72E+01	110.3407972	195.7563564	231.5609625	3.09E+02	2.95E+02
0.177895534	1.03E+02	57.70237873	5.45E+01	108.0744449	191.7356054	226.8048003	3.03E+02	2.80E+02
0.179788039	9.34E+01	77.71215062	4.93E+01	105.8766238	187.8364361	222.1924577	2.97E+02	2.78E+02
0.181680545	7.64E+01	74.0235266	3.80E+01	103.7446247	184.054042	217.7182488	2.91E+02	2.70E+02
0.183573051	6.28E+01	33.22359248	2.84E+01	101.6758695	180.3838493	213.3767635	2.85E+02	2.67E+02
0.185465556	5.97E+01	4.637011198	2.69E+01	99.6679039	176.821504	209.1628512	2.79E+02	2.70E+02
0.187358062	5.64E+01	34.82720944	2.51E+01	97.7183906	173.3628592	205.0716067	2.74E+02	2.78E+02
0.189250568	4.47E+01	59.6396163	1.66E+01	95.8251023	170.0039636	201.098356	2.69E+02	2.80E+02
0.191143073	4.10E+01	37.3464026	1.45E+01	93.9859161	166.7410509	197.2386437	2.63E+02	2.80E+02
0.193035579	6.18E+01	12.10578159	3.26E+01	92.1988072	163.570529	193.4882208	2.58E+02	2.78E+02
0.194928085	8.34E+01	31.80582735	5.23E+01	90.4618442	160.488971	189.8430338	2.53E+02	2.78E+02
0.19682059	7.78E+01	72.49183201	4.89E+01	88.7731832	157.4931062	186.2992135	2.49E+02	2.77E+02
0.198713096	7.62E+01	97.37667076	4.88E+01	87.131064	154.5798114	182.8530658	2.44E+02	2.72E+02
0.200605602	1.06E+02	90.24504022	7.17E+01	85.5338051	151.7461035	179.5010616	2.40E+02	2.70E+02
0.202498107	1.30E+02	55.09410729	8.41E+01	83.9797996	148.9891317	176.2398288	2.35E+02	2.67E+02
0.204390613	1.43E+02	6.774761103	8.92E+01	82.4675112	146.3061708	173.0661438	2.31E+02	2.67E+02
0.206283119	1.78E+02	11.85098747	9.59E+01	80.9954711	143.6946145	169.9769235	2.27E+02	2.64E+02
0.208175625	1.76E+02	46.28766282	9.61E+01	79.5622738	141.1519694	166.9692187	2.23E+02	2.63E+02
0.21006813	1.22E+02	89.70527472	8.44E+01	78.1665743	138.6758493	164.0402066	2.19E+02	2.62E+02
