-20,1315.65407,71.5923481,143.184696
-19.6666667,1319.84672,58.0023893,116.004779
-19.3333333,1329.42422,44.8390425,89.6780851
-19,1344.03539,38.9522745,77.9045491
-18.6666667,1362.74783,44.7517952,89.5035904
-18.3333333,1384.6779,55.7473369,111.494674
-18,1408.89354,67.1749376,134.349875
-17.6666667,1435.83998,75.2837339,150.567468
-17.3333333,1464.53309,80.6872266,161.374453
-17,1494.58244,84.0431258,168.086252
-16.95,1499.3251,84.2501668,168.500334
-16.7,1524.33621,83.8806264,167.761253
-16.6,1535.28985,82.950297,165.900594
-16.2,1584.19813,76.630266,153.260532
-15.9,1624.12614,74.9585659,149.917132
-15.7,1649.84054,74.9927993,149.985599
-15.45,1678.91204,76.4668714,152.933743
-15.2,1699.43233,77.9473764,155.894753
-14.95,1708.69715,78.5444123,157.088825
-14.7,1701.82565,79.0059685,158.011937
-14.45,1679.20625,74.0086296,148.017259
-14.2,1641.5333,66.4048993,132.809799
-13.95,1592.09873,63.185345,126.37069
-13.7,1533.10516,61.536768,123.073536
-13.45,1469.59455,60.5194424,121.038885
-13.2,1405.33187,59.9620687,119.924137
-12.95,1345.34406,60.3378023,120.675605
-12.7,1293.89428,60.3752432,120.750486
-12.45,1252.34909,56.5715269,113.143054
-12.2,1221.36549,56.1607739,112.321548
-11.95,1201.94365,55.2609487,110.521897
-11.7,1193.11884,55.2174446,110.434889
-11.45,1193.3004,54.3018834,108.603767
-11.2,1197.80535,54.4337957,108.867591
-10.95,1201.02164,57.2396585,114.479317
-10.7,1199.45805,56.618399,113.236798
-10.45,1192.08881,56.4141848,112.82837
-10.2,1177.04342,54.3232878,108.646576
-9.95,1158.06857,53.2033524,106.406705
-9.8,1150.5562,56.6978978,113.395796
-9.45,1161.30021,76.9108183,153.821637
-9.2,1202.04678,92.157901,184.315802
-9.1,1229.4165,94.3446296,188.689259
-9,1263.22064,93.6345195,187.269039
-8.9,1300.84284,92.4416528,184.883306
-8.8,1342.23734,90.4606476,180.921295
-8.7,1386.81873,88.0719152,176.14383
-8.6,1433.26753,88.6464916,177.292983
-8.5,1480.27517,91.5170471,183.034094
-8.4,1527.17675,98.0229773,196.045955
