-136.4,102.612259,117.721827,12.0541336,0.716583044
-136.1,106.714548,118.464224,12.117221,0.72446441
-135.8,110.414805,119.194705,12.1801514,0.732188679
-135.5,113.695196,119.913027,12.2429289,0.739760141
-135.2,116.539709,120.618958,12.3055578,0.74718291
-134.9,118.934223,121.312278,12.3680419,0.754460936
-134.6,120.866565,121.992777,12.4303851,0.761598006
-134.3,122.326558,122.660253,12.4925909,0.768597753
-134,123.306066,123.314517,12.5546629,0.775463661
-133.7,123.799022,123.955386,12.6166044,0.782199068
-133.4,123.801451,124.582686,12.6784186,0.788807174
-133.1,123.311485,125.196254,12.7401086,0.795291043
-132.8,122.329361,125.795932,12.8016773,0.801653611
-132.5,120.857419,126.381572,12.8631274,0.807897689
-132.2,118.900089,126.953031,12.9244618,0.814025966
-131.9,116.463859,127.510177,12.9856829,0.820041016
-131.6,113.55725,128.052881,13.0467933,0.8259453
-131.3,110.190766,128.581023,13.1077953,0.83174117
-131,106.376849,129.094489,13.1686911,0.837430874
-130.7,102.129817,129.593171,13.2294829,0.843016559
-130.4,97.4657983,130.076967,13.2901727,0.848500272
-130.1,92.4026542,130.545782,13.3507625,0.853883968
-129.8,86.9598992,130.999525,13.4112541,0.859169508
-129.5,81.1586111,131.438111,13.4716493,0.864358668
-129.2,75.0213353,131.861461,13.5319499,0.869453133
-128.9,68.5719838,132.2695,13.5921574,0.874454508
-128.6,61.8357278,132.66216,13.6522733,0.879364318
-128.3,54.8388858,133.039376,13.7122991,0.884184006
-128,47.6088074,133.401089,13.7722361,0.888914944
-127.7,40.1737527,133.747243,13.8320857,0.893558425
-127.4,32.5627685,134.077789,13.891849,0.898115674
-127.1,24.805562,134.39268,13.9515273,0.902587843
-126.8,16.932372,134.691874,14.0111215,0.90697602
-126.5,8.97383806,134.975334,14.0706328,0.911281221
-126.2,0.960869842,135.243027,14.1300621,0.915504403
-125.9,-7.0754853,135.494923,14.1894103,0.919646455
-125.6,-15.1041738,135.730997,14.2486781,0.923708207
-125.3,-23.0942671,135.951227,14.3078664,0.927690427
-125,-31.0150909,136.155596,14.3669759,0.931593825
-124.7,-38.8363534,136.34409,14.4260072,0.935419052
-124.4,-46.5282703,136.516698,14.484961,0.939166701
-124.1,-54.0616876,136.673414,14.5438377,0.942837311
-123.8,-61.4081999,136.814235,14.6026378,0.946431365
-123.5,-68.5402656,136.939161,14.6613619,0.949949291
-123.2,-75.4313175,137.048196,14.7200101,0.953391463
-122.9,-82.0558674,137.141347,14.778583,0.956758205
-122.6,-88.3896071,137.218626,14.8370806,0.960049785
-122.3,-94.4095016,137.280046,14.8955034,0.963266422
-122,-100.093878,137.325626,14.9538513,0.966408281
-121.7,-105.422506,137.355385,15.0121246,0.96947548
-121.4,-110.376674,137.369349,15.0703233,0.972468083
-121.1,-114.939254,137.367544,15.1284474,0.975386105
-120.8,-119.094765,137.350002,15.1864969,0.97822951
-120.5,-122.829423,137.316757,15.2444717,0.980998214
-120.2,-126.131187,137.267845,15.3023717,0.983692081
-119.9,-128.989795,137.203309,15.3601966,0.986310928
-119.6,-131.396793,137.123191,15.4179463,0.988854518
-119.3,-133.345556,137.027539,15.4756204,0.991322566
-119,-134.831301,136.916403,15.5332187,0.993714739
-118.7,-135.851091,136.789838,15.5907407,0.99603065
-118.4,-136.403831,136.647901,15.648186,0.998269863
-118.1,-136.490256,136.490652,15.7055541,1.00043189
-117.8,-136.112914,136.318155,15.7628445,1.00251619
-117.5,-135.276138,136.130478,15.8200566,1.00452218
-117.2,-133.986009,135.927691,15.8771897,1.00644921
-116.9,-132.250318,135.709868,15.9342432,1.00829658
-116.6,-130.078512,135.477089,15.9912163,1.01006354
-116.3,-127.481645,135.229433,16.0481081,1.01174929
-116,-124.472311,134.966987,16.1049179,1.01335297
-115.7,-121.064577,134.689838,16.1616447,1.01487366
-115.4,-117.273908,134.398081,16.2182875,1.01631038
-115.1,-113.117093,134.09181,16.2748453,1.0176621
-114.8,-108.612152,133.771126,16.331317,1.01892774
-114.5,-103.778255,133.436134,16.3877015,1.02010613
-114.2,-98.6356275,133.086941,16.4439975,1.02119606
-113.9,-93.2054502,132.72366,16.5002038,1.02219625
-113.6,-87.5097646,132.346408,16.556319,1.02310537
-113.3,-81.5713683,131.955306,16.6123418,1.02392201
-113,-75.4137119,131.550479,16.6682705,1.02464468
-112.7,-69.0607926,131.132058,16.7241038,1.02527186
-112.4,-62.5370477,130.700176,16.77984,1.02580191
