0,88521.1973,325730.632,366790.151
0.004076087,278177.42,323492.706,366514.861
0.00815217399,726325.017,325730.632,365691.482
0.012228261,1339761.02,327968.559,364327.441
0.016304348,2117159.03,338271.823,362434.928
0.020380435,2295512.21,348575.087,360030.627
0.024456522,2008501.88,338271.823,357135.357
0.028532609,1246585.7,327968.559,353773.63
0.032608696,813941.033,325730.632,349973.151
0.036684783,553982.443,323492.706,345764.275
0.04076087,449978.56,316726.244,341179.436
0.044836957,491275.922,309959.782,336252.582
0.048913044,462606.638,309038.909,331018.607
0.052989131,323492.706,308118.036,325512.818
0.057065218,225018.469,305600.269,319770.437
0.061141305,327968.559,303082.503,313826.155
0.065217392,531951.561,293196.703,307713.734
0.069293479,607499.708,283310.903,301465.674
0.073369566,662052.475,280744.162,295112.934
0.0774456529,219484.747,278177.42,288684.717
0.0815217399,149102.921,267491.199,282208.311
0.0855978269,64546.1153,256804.978,275708.974
0.0896739139,188832.149,250076.447,269209.88
0.0937500009,348575.087,243347.916,262732.097
0.0978260879,466147.137,235087.098,256294.601
0.101902175,522223.64,226826.28,249914.327
0.105978262,308118.036,225922.374,243606.239
0.110054349,179802.897,225018.469,237383.416
0.114130436,152110.472,222251.608,231257.159
0.118206523,148709.576,219484.747,225237.105
0.12228261,134806.512,218373.651,219331.345
0.126358697,45918.5938,217262.554,213546.545
0.130434784,51770.9122,215521.232,207888.07
0.134510871,43291.85,213779.911,202360.106
0.138586958,64320.5606,211660.188,196965.773
0.142663045,283310.903,209540.466,191707.235
0.146739132,303082.503,208812.967,186585.813
0.150815219,366388.328,208812.967,181602.075
0.154891306,209540.466,198458.809,176755.934
0.158967393,352412.017,184317.523,172046.732
0.16304348,436890.119,174167.92,167473.316
0.167119567,384690.751,162922.758,163034.109
0.171195654,366983.063,154711.522,158727.177
0.175271741,309959.782,151994.403,154550.285
0.179347828,243347.916,150490.628,150500.95
0.183423915,213779.911,148906.249,146576.486
0.187500002,217262.554,143268.915,142774.048
0.191576089,151878.334,136317.383,139090.663
0.195652176,137828.255,124426.481,135523.269
0.199728263,168532.944,112550.971,132068.738
0.20380435,208085.469,110584.003,128723.903
0.207880437,226826.28,101114.819,125485.576
0.211956524,256804.978,91943.664,122350.571
0.216032611,157312.572,91492.7542,119315.714
0.220108698,110112.514,88984.7638,116377.86
0.224184785,78926.8067,85769.0488,113533.904
0.228260872,67911.6689,81855.3409,110780.789
0.232336959,50182.2068,75938.8876,108115.512
0.236413046,45566.1599,78522.0384,105535.134
0.240489133,42866.7121,78522.0384,103036.784
0.24456522,56629.2411,78522.0384,100617.659
0.248641307,72950.9686,75534.1193,98275.0308
0.252717394,70025.5961,71488.2823,96006.2486
0.256793481,58007.3192,69027.6206,93808.7372
0.260869568,21857.6538,67970.657,91679.9998
0.264945655,15439.9434,67970.657,89617.6177
0.269021742,23684.8025,67243.1098,87619.2502
0.273097829,18530.6137,66427.2796,85682.6338
0.277173916,27195.6729,66427.2796,83805.5816
0.281250003,29525.614,66427.2796,81985.9819
0.28532609,42771.1091,66427.2796,80221.7968
0.289402177,64998.214,66427.2796,78511.0609
0.293478264,66280.0085,66273.7251,76851.8793
0.297554351,91215.3051,65632.8279,75242.4261
0.301630438,92117.1248,64235.4298,73680.9423
0.305706525,114046.451,62422.5964,72165.734
0.309782612,111055.492,61019.8335,70695.1704
0.313858699,86754.2225,59337.2194,69267.6819
0.317934786,61372.5473,57615.8007,67881.7578
0.322010873,41484.9994,56926.7617,66535.9447
0.32608696,63472.6455,55962.3235,65228.8444
0.330163047,91770.2032,54347.3579,63959.1117
0.334239134,84783.8751,51790.7584,62725.4531
0.338315221,41314.3893,48489.3785,61526.6242
0.342391308,37931.6423,46597.3129,60361.4282
0.346467395,20507.8746,45982.1177,59228.7142
0.350543482,35331.6112,45982.1177,58127.3754
0.354619569,46398.0756,45982.1177,57056.3473
0.358695656,60667.1196,45982.1177,56014.6059
0.362771743,57224.2823,45982.1177,55001.1668
0.36684783,66574.5507,45982.1177,54015.0826
0.370923917,39872.0217,45982.1177,53055.4424
0.375000004,39334.5882,45982.1177,52121.3698
0.379076091,20892.8521,45982.1177,51212.0216
0.383152178,23079.1306,45551.3155,50326.5866
0.387228265,78117.27,44913.6142,49464.2842
0.391304352,92774.7727,45967.2734,48624.3632
0.395380439,89368.9249,45967.2734,47806.1007
0.399456526,68029.6451,45967.2734,47008.8007
0.403532613,46796.5503,44913.6142,46231.7933
0.4076087,55295.4058,43530.9332,45474.4335
0.411684787,66267.4418,43530.9332,44736.1001
0.415760874,69324.6018,44913.6142,44016.195
0.419836961,37366.8219,44913.6142,43314.1421
0.423913048,35892.6683,45967.2734,42629.3863
0.427989135,39441.0087,45967.2734,41961.3927
0.432065222,26383.6356,46430.9438,41309.6461
0.436141309,20125.7654,46430.9438,40673.6498
0.440217396,23492.7346,45967.2734,40052.925
0.444293483,41895.6089,45967.2734,39447.0102
0.44836957,36674.6193,44913.6142,38855.4603
0.452445657,39073.7754,43093.1831,38277.846
0.456521744,15127.9673,41690.3041,37713.7534
0.460597831,16621.1001,41399.6944,37162.783
0.464673918,31832.1744,40593.2055,36624.5495
0.468750005,25584.7298,39656.5152,36098.6809
0.472826092,44290.7573,39387.7985,35584.8184
0.476902179,53399.3099,39204.1818,35082.6152
0.480978266,33885.6287,38502.7089,34591.7369
0.485054353,27585.2801,37659.4646,34111.8604
0.48913044,9454.42953,37377.0544,33642.6735
0.493206527,24455.1028,37287.7588,33183.8748
0.497282614,45536.4712,37287.7588,32735.173
0.501358701,62473.5502,37287.7588,32296.2866
0.505434788,50165.7024,36941.6575,31866.9436
0.509510875,70380.8869,36941.6575,31446.8809
0.513586962,50715.5062,36941.6575,31035.8444
0.517663049,81615.8809,36283.6438,30633.5881
0.521739136,88125.0625,35377.4103,30239.8743
0.525815223,56961.4035,34543.9527,29854.4728
0.52989131,48580.4593,34543.9527,29477.1612
0.533967397,17444.9641,34543.9527,29107.7241
0.538043484,31741.8847,34055.6909,28745.9531
0.542119571,84756.9094,33522.6026,28391.6464
0.546195658,78700.3727,32495.8755,28044.6088
0.550271745,77901.8573,31787.0295,27704.651
0.554347832,30524.7951,31593.7677,27371.59
0.558423919,37208.6958,31593.7677,27045.2484
0.562500006,30068.7093,31593.7677,26725.4542
0.566576093,51329.6145,31593.7677,26412.0411
0.57065218,31445.6508,31593.7677,26104.8476
0.574728267,49861.0903,31593.7677,25803.7173
0.578804354,34862.1524,31593.7677,25508.4986
0.582880441,46463.812,31787.0295,25219.0446
0.586956528,37387.287,31787.0295,24935.2127
0.591032615,34225.7531,32063.4849,24656.8647
0.595108702,47107.6452,32063.4849,24383.8666
0.599184789,27689.9933,32063.4849,24116.0882
0.603260876,19414.7924,31787.0295,23853.4034
0.607336963,29895.3391,32063.4849,23595.6897
0.61141305,33159.5766,32696.8947,23342.8282
0.615489137,30490.4509,33129.2853,23094.7037
0.619565224,9338.52479,33129.2853,22851.204
0.623641311,7523.91753,32696.8947,22612.2205
0.627717398,12910.781,32018.34,22377.6474
0.631793485,11980.9361,32018.34,22147.3823
0.635869572,21229.2241,32696.8947,21921.3255
0.639945659,25589.5428,33129.2853,21699.3801
0.644021746,25441.8995,33396.1434,21481.4521
0.648097833,25149.0674,33129.2853,21267.4502
0.65217392,9280.96755,32696.8947,21057.2853
0.656250007,26350.9485,32018.34,20850.8713
0.660326094,41344.7632,31593.7677,20648.124
0.664402181,52374.6309,30985.2229,20448.9619
0.668478268,27636.5379,30507.623,20253.3056
0.672554355,21960.2477,30279.5801,20061.0779
0.676630442,25585.307,29982.0242,19872.2035
0.680706529,15845.0258,29449.7462,19686.6096
0.684782616,12748.2367,29449.7462,19504.2249
0.688858703,10766.3889,28347.0733,19324.9803
0.69293479,4117.1343,27663.2656,19148.8084
0.697010877,4113.25581,27508.382,18975.6438
0.701086964,1035.90406,27208.3779,18805.4225
0.705163051,21745.6455,26970.6632,18638.0826
0.709239138,32294.7954,26837.8187,18473.5634
0.713315225,62900.3557,26560.8945,18311.8062
0.717391312,99044.0435,26102.8057,18152.7536
0.721467399,74972.5835,26102.8057,17996.3496
0.725543486,63570.5373,25722.1028,17842.54
0.729619573,50473.8619,25722.1028,17691.2715
0.73369566,45132.5228,25722.1028,17542.4926
0.737771747,27380.2261,25587.4249,17396.1528
0.741847834,33098.9941,25513.6033,17252.2032
0.745923921,49449.7109,25295.4835,17110.5959
0.750000008,59154.3636,25035.793,16971.2843
0.754076094,27036.5297,25035.793,16834.2228
0.758152181,37933.0596,23626.7348,16699.3672
0.762228268,36473.4547,22291.2026,16566.6742
0.766304355,33632.7102,22105.851,16436.1016
0.770380442,26904.7967,22105.851,16307.6084
0.774456529,29004.1532,22105.851,16181.1545
0.778532616,26770.8406,22105.851,16056.7006
0.782608703,38890.0372,22105.851,15934.2086
0.78668479,47370.7366,22105.851,15813.6413
0.790760877,48183.717,21852.9466,15694.9623
0.794836964,42259.9759,21744.9423,15578.1361
0.798913051,11630.8824,20873.3799,15463.1281
0.802989138,18807.3704,20873.3799,15349.9044
0.807065225,24922.5186,19404.9455,15238.4321
0.811141312,25854.6629,19404.9455,15128.679
0.815217399,15325.9317,19404.9455,15020.6135
0.819293486,16256.3288,19404.9455,14914.2049
0.823369573,14505.7039,19404.9455,14809.4233
0.82744566,18617.3893,19404.9455,14706.2393
0.831521747,20002.5207,20873.3799,14604.6242
0.835597834,11298.6598,21744.9423,14504.5502
0.839673921,7998.25166,21906.3071,14405.9899
0.843750008,9092.4833,21906.3071,14308.9165
0.847826095,9094.25789,21906.3071,14213.3041
0.851902182,3439.16674,21906.3071,14119.127
0.855978269,5671.45064,21905.6039,14026.3605
0.860054356,10405.1599,20873.3799,13934.98
0.864130443,18668.977,20873.3799,13844.9618
0.86820653,22330.951,20873.3799,13756.2827
0.872282617,32382.8001,20873.3799,13668.9199
0.876358704,21744.2391,19404.9455,13582.8512
0.880434791,31209.5802,18738.1737,13498.0547
0.884510878,26360.5,18643.1831,13414.5092
0.888586965,22251.4543,18484.9228,13332.194
0.892663052,18352.4563,18048.4209,13251.0886
0.896739139,15428.957,17367.9975,13171.1732
0.900815226,16991.6095,16951.0818,13092.4283
0.904891313,11938.9052,16951.0818,13014.8349
0.9089674,16648.9473,16951.0818,12938.3743
0.913043487,11665.1938,16951.0818,12863.0283
0.917119574,9672.83498,16951.0818,12788.7791
0.921195661,2493.43716,16951.0818,12715.6092
0.925271748,2980.23208,16788.5418,12643.5016
0.929347835,3329.72989,16657.7384,12572.4395
0.933423922,1986.92314,16464.1719,12502.4066
0.937500009,16279.3966,16464.1719,12433.3869
0.941576096,16666.5295,16267.8627,12365.3647
0.945652183,17744.3855,15842.6429,12298.3246
0.94972827,13310.1993,15842.6429,12232.2517
0.953804357,14906.1624,15377.4444,12167.1312
0.957880444,10806.8709,15116.0471,12102.9488
0.961956531,27121.2059,14740.8884,12039.6904
0.966032618,25812.8194,14540.6592,11977.3421
0.970108705,39922.0065,14259.4375,11915.8904
0.974184792,36798.1678,13789.6213,11855.3222
0.978260879,30638.18,13789.6213,11795.6244
0.982336966,30408.8061,13789.6213,11736.7844
0.986413053,30454.2689,14294.3928,11678.7897
0.99048914,22066.9687,14294.3928,11621.6281
0.994565227,10360.2599,14294.3928,11565.2877
0.998641314,10919.1281,14740.8884,11509.7569
1.0027174,3416.79901,15167.5597,11455.0242
1.00679349,4853.50172,15167.5597,11401.0784
1.01086958,16910.5541,15167.5597,11347.9084
1.01494566,22309.2228,14740.8884,11295.5036
1.01902175,22341.1985,14294.3928,11243.8533
1.02309784,23536.1007,13789.6213,11192.9473
1.02717392,12933.306,13478.1883,11142.7754
1.03125001,14013.1711,13350.2522,11093.3277
1.0353261,7882.0698,13350.2522,11044.5945
1.03940218,9051.55023,13307.319,10996.5662
1.04347827,11988.4128,13307.319,10949.2335
1.04755436,8416.69364,13307.319,10902.5873
1.05163045,3284.2554,13307.319,10856.6185
1.05570653,20933.6331,13350.2522,10811.3185
1.05978262,27501.5164,13307.319,10766.6786
1.06385871,30186.1957,13307.319,10722.6903
1.06793479,23883.5099,13307.319,10679.3453
1.07201088,17606.8477,13307.319,10636.6357
1.07608697,13566.0714,13307.319,10594.5533
1.08016305,9028.18526,13307.319,10553.0904
1.08423914,10888.6104,13307.319,10512.2394
1.08831523,16918.1918,13118.8723,10471.9928
1.09239132,13390.3051,12460.8594,10432.3433
1.0964674,14575.6144,11919.2176,10393.2836
1.10054349,10261.0473,11806.6878,10354.8067
1.10461958,11594.2043,11806.6878,10316.9057
1.10869566,9161.99967,11919.2176,10279.5738
1.11277175,9793.08733,11919.2176,10242.8044
1.11684784,4290.60003,11806.6878,10206.5909
1.12092392,985.132379,11701.6078,10170.927
1.12500001,9240.41131,11617.0333,10135.8065
1.1290761,18310.2076,11508.5137,10101.2231
1.13315219,24670.6005,11508.5137,10067.171
1.13722827,16194.6016,11508.5137,10033.6441
1.14130436,11014.1348,11508.5137,10000.6367
1.14538045,11422.8231,11617.0333,9968.14321
1.14945653,16813.4856,11701.6078,9936.15802
1.15353262,17739.3914,11806.6878,9904.6757
1.15760871,6746.47826,11806.6878,9873.69093
1.16168479,3254.95826,11701.6078,9843.19849
1.16576088,5823.29592,11617.0333,9813.19327
1.16983697,11639.8622,11508.5137,9783.67024
1.17391306,9549.90912,11274.5404,9754.62449
