0.13555	1.82E+05	1.25E+05	1.92E+05	2.56E+05	3.19E+05	4.59E+05	5.74E+05
0.13683	93772	1.23E+05	1.89E+05	2.53E+05	3.14E+05	4.52E+05	5.66E+05
0.13811	64625	1.21E+05	1.86E+05	2.49E+05	3.09E+05	4.45E+05	5.57E+05
0.13939	80473	1.19E+05	1.83E+05	2.45E+05	3.04E+05	4.38E+05	5.49E+05
0.14066	1.15E+05	1.18E+05	1.81E+05	2.41E+05	3.00E+05	4.32E+05	5.41E+05
0.14194	78124	1.16E+05	1.78E+05	2.38E+05	2.95E+05	4.25E+05	5.33E+05
0.14322	88840	1.14E+05	1.75E+05	2.34E+05	2.91E+05	4.19E+05	5.25E+05
0.1445	2.85E+05	1.13E+05	1.73E+05	2.31E+05	2.87E+05	4.13E+05	5.17E+05
0.14578	1.41E+05	1.11E+05	1.70E+05	2.28E+05	2.83E+05	4.07E+05	5.10E+05
0.14706	1.26E+05	1.09E+05	1.68E+05	2.24E+05	2.79E+05	4.01E+05	5.02E+05
0.14834	1.40E+05	1.08E+05	1.66E+05	2.21E+05	2.75E+05	3.96E+05	4.95E+05
0.14962	2.75E+05	1.06E+05	1.63E+05	2.18E+05	2.71E+05	3.90E+05	4.88E+05
0.1509	5.14E+05	1.05E+05	1.61E+05	2.15E+05	2.67E+05	3.85E+05	4.81E+05
0.15217	2.12E+05	1.03E+05	1.59E+05	2.12E+05	2.63E+05	3.79E+05	4.75E+05
0.15345	35706	1.02E+05	1.57E+05	2.09E+05	2.60E+05	3.74E+05	4.68E+05
0.15473	1.34E+05	1.01E+05	1.54E+05	2.06E+05	2.56E+05	3.69E+05	4.62E+05
0.15601	2.07E+05	99139	1.52E+05	2.03E+05	2.53E+05	3.64E+05	4.56E+05
0.15729	1.44E+05	97810	1.50E+05	2.01E+05	2.49E+05	3.59E+05	4.49E+05
0.15857	39208	96510	1.48E+05	1.98E+05	2.46E+05	3.54E+05	4.44E+05
0.15985	23892	95237	1.46E+05	1.95E+05	2.43E+05	3.50E+05	4.38E+05
0.16113	2.25E+05	93991	1.44E+05	1.93E+05	2.40E+05	3.45E+05	4.32E+05
0.1624	5.11E+05	92771	1.43E+05	1.90E+05	2.37E+05	3.41E+05	4.26E+05
0.16368	3.72E+05	91577	1.41E+05	1.88E+05	2.34E+05	3.36E+05	4.21E+05
0.16496	1.31E+05	90408	1.39E+05	1.85E+05	2.31E+05	3.32E+05	4.15E+05
0.16624	1.33E+05	89262	1.37E+05	1.83E+05	2.28E+05	3.28E+05	4.10E+05
0.16752	1.37E+05	88140	1.35E+05	1.81E+05	2.25E+05	3.24E+05	4.05E+05
0.1688	1.40E+05	87041	1.34E+05	1.79E+05	2.22E+05	3.19E+05	4.00E+05
0.17008	1.14E+05	85965	1.32E+05	1.76E+05	2.19E+05	3.16E+05	3.95E+05
0.17136	99489	84910	1.30E+05	1.74E+05	2.17E+05	3.12E+05	3.90E+05
0.17263	71896	83876	1.29E+05	1.72E+05	2.14E+05	3.08E+05	3.85E+05
0.17391	38375	82863	1.27E+05	1.70E+05	2.11E+05	3.04E+05	3.81E+05
0.17519	76958	81870	1.26E+05	1.68E+05	2.09E+05	3.01E+05	3.76E+05
0.17647	2.00E+05	80897	1.24E+05	1.66E+05	2.06E+05	2.97E+05	3.72E+05
0.17775	1.50E+05	79943	1.23E+05	1.64E+05	2.04E+05	2.93E+05	3.67E+05
0.17903	26103	79007	1.21E+05	1.62E+05	2.01E+05	2.90E+05	3.63E+05
0.18031	1.92E+05	78090	1.20E+05	1.60E+05	1.99E+05	2.87E+05	3.59E+05
0.18159	1.78E+05	77190	1.19E+05	1.58E+05	1.97E+05	2.83E+05	3.55E+05
0.18286	45051	76308	1.17E+05	1.57E+05	1.95E+05	2.80E+05	3.51E+05
0.18414	49018	75442	1.16E+05	1.55E+05	1.92E+05	2.77E+05	3.47E+05
0.18542	37549	74593	1.15E+05	1.53E+05	1.90E+05	2.74E+05	3.43E+05
0.1867	1.32E+05	73760	1.13E+05	1.51E+05	1.88E+05	2.71E+05	3.39E+05
0.18798	1.37E+05	72943	1.12E+05	1.50E+05	1.86E+05	2.68E+05	3.35E+05
0.18926	55609	72141	1.11E+05	1.48E+05	1.84E+05	2.65E+05	3.32E+05
0.19054	67590	71354	1.10E+05	1.46E+05	1.82E+05	2.62E+05	3.28E+05
0.19182	1.63E+05	70582	1.08E+05	1.45E+05	1.80E+05	2.59E+05	3.24E+05
0.19309	1.44E+05	69824	1.07E+05	1.43E+05	1.78E+05	2.56E+05	3.21E+05
0.19437	1.87E+05	69080	1.06E+05	1.42E+05	1.76E+05	2.54E+05	3.17E+05
0.19565	2.00E+05	68349	1.05E+05	1.40E+05	1.74E+05	2.51E+05	3.14E+05
0.19693	47067	67632	1.04E+05	1.39E+05	1.72E+05	2.48E+05	3.11E+05
0.19821	27500	66927	1.03E+05	1.37E+05	1.71E+05	2.46E+05	3.08E+05
0.19949	20611	66236	1.02E+05	1.36E+05	1.69E+05	2.43E+05	3.04E+05
0.20077	98217	65557	1.01E+05	1.35E+05	1.67E+05	2.41E+05	3.01E+05
0.20205	1.74E+05	64889	99710	1.33E+05	1.65E+05	2.38E+05	2.98E+05
0.20332	1.39E+05	64234	98703	1.32E+05	1.64E+05	2.36E+05	2.95E+05
0.2046	17321	63590	97713	1.30E+05	1.62E+05	2.33E+05	2.92E+05
0.20588	81526	62958	96742	1.29E+05	1.61E+05	2.31E+05	2.89E+05
0.20716	67309	62337	95787	1.28E+05	1.59E+05	2.29E+05	2.86E+05
0.20844	1.10E+05	61726	94849	1.27E+05	1.57E+05	2.27E+05	2.84E+05
0.20972	1.12E+05	61126	93927	1.25E+05	1.56E+05	2.24E+05	2.81E+05
