-7.3,1439.97588,61.8690101,123.73802
-7.2,1421.5446,63.3483913,126.696783
-7.1,1420.71993,66.9512438,133.902488
-7,1436.72311,73.5480009,147.096002
-6.9,1468.08747,82.2329613,164.465923
-6.8,1511.15941,93.3162775,186.632555
-6.7,1560.80125,103.554389,207.108777
-6.6,1614.9995,111.337007,222.674014
-6.5,1669.83206,115.487728,230.975456
-6.4,1724.29519,118.006135,236.012269
-6.3,1771.91223,117.264705,234.529409
-6.2,1810.87845,115.109323,230.218646
-6.1,1837.27487,110.429479,220.858958
-6,1847.71906,102.243119,204.486238
-5.9,1841.81792,90.8319332,181.663866
-5.8,1822.1722,79.2780713,158.556143
-5.7,1794.4398,72.0679134,144.135827
-5.6,1764.11901,73.4064707,146.812941
-5.5,1737.3537,78.6344935,157.268987
-5.4,1716.09404,81.699842,163.399684
-5.3,1704.2623,80.4860778,160.972156
-5.2,1699.19796,79.0391276,158.078255
-5.1,1701.04105,79.5909131,159.181826
-5,1706.95366,83.7405455,167.481091
-4.9,1715.75652,88.6054567,177.210913
-4.8,1725.46211,92.3147389,184.629478
-4.7,1735.00798,92.8401561,185.680312
-4.6,1741.59035,90.7039595,181.407919
-4.5,1745.65193,86.1065615,172.213123
-4.4,1745.2584,78.6732073,157.346415
-4.3,1739.51138,71.0801894,142.160379
-4.2,1727.81831,64.8675289,129.735058
-4.1,1711.25749,59.1649549,118.32991
-4,1692.76588,53.8967801,107.79356
-3.9,1672.89259,47.8916124,95.7832249
-3.8,1652.12461,43.5773592,87.1547185
-3.7,1629.10099,42.5934308,85.1868617
-3.6,1604.41178,43.8279406,87.6558813
-3.5,1578.03786,44.7051765,89.410353
-3.4,1549.78718,45.0890487,90.1780974
-3.3,1520.43062,46.0096036,92.0192072
-3.2,1491.25525,47.6581637,95.3163273
-3.1,1464.28478,50.7428433,101.485687
-3,1442.5146,56.7142915,113.428583
-2.9,1428.9567,64.143565,128.28713
-2.8,1425.24384,71.4486787,142.897357
-2.7,1432.31254,77.3433453,154.686691
-2.6,1451.62184,82.466308,164.932616
-2.4,1511.24132,101.496457,202.992914
-2.3,1545.86739,111.409203,222.818405
-2.2,1580.00636,117.356829,234.713658
-2,1643.4104,118.489822,236.979643
-1.9,1669.83122,113.453419,226.906839
-1.8,1693.87024,106.673726,213.347452
-1.7,1714.06352,96.8515804,193.703161
-1.6,1729.37777,86.4319194,172.863839
-1.5,1737.85094,77.754318,155.508636
-1.4,1738.3679,69.9752455,139.950491
-1.3,1730.40092,63.9350701,127.87014
-1.2,1716.56644,59.7826238,119.565248
-1.1,1698.95049,58.513458,117.026916
-1,1679.91291,63.9583959,127.916792
-0.9,1658.34692,73.2424803,146.484961
-0.8,1635.17814,80.7857734,161.571547
-0.7,1616.18042,83.3189831,166.637966
-0.6,1605.41453,86.5931933,173.186387
-0.5,1606.64984,96.3928627,192.785725
-0.4,1625.08441,112.927938,225.855876
-0.3,1667.29934,133.623176,267.246352
-0.2,1740.54786,154.86489,309.72978
-0.1,1845.11258,169.054543,338.109085
0,1982.02001,176.852664,353.705327
0.1,2151.03466,175.833172,351.666344
0.2,2344.00436,177.706295,355.412591
0.3,2556.89855,181.529674,363.059348
0.4,2780.69654,185.479245,370.958491
0.7,3421.7723,200.222668,400.445337
0.8,3596.96304,186.048275,372.09655
0.9,3743.01032,168.056978,336.113956
1,3863.55289,154.01346,308.026919
1.1,3957.06859,140.663726,281.327451
1.2,4025.05689,129.670368,259.340736
1.3,4068.99653,121.351524,242.703048
1.4,4094.25487,114.161707,228.323414
1.5,4105.30473,111.900679,223.801358
1.6,4104.31696,110.010145,220.020289
1.7,4095.11178,104.892441,209.784883
1.8,4083.83567,104.192862,208.385725
1.9,4071.54499,105.190511,210.381021
2,4057.31923,104.077808,208.155616
2.1,4039.83982,99.1313258,198.262652
2.2,4018.1315,92.1173229,184.234646
2.3,3994.92377,89.9097565,179.819513
2.4,3975.5736,93.8600889,187.720178
2.5,3964.82232,101.394735,202.789471
2.6,3965.77316,109.015325,218.030649
2.7,3986.94737,111.192675,222.38535
2.8,4028.02454,110.257892,220.515784
2.9,4086.51582,110.619798,221.239595
3,4159.24955,107.378373,214.756746
3.1,4239.29868,110.771934,221.543869
3.2,4316.46773,127.921416,255.842833
3.3,4377.94681,151.728753,303.457506
3.4,4412.02553,172.426806,344.853611
3.5,4414.08079,187.115718,374.231437
3.6,4393.70523,193.144773,386.289547
3.7,4355.77921,193.099063,386.198126
3.8,4305.5594,190.956153,381.912306
3.9,4261.31796,206.445447,412.890894
4,4230.79891,227.785278,455.570556
4.1,4220.88096,243.631096,487.262193
4.2,4228.43283,248.921388,497.842776
4.3,4253.27684,244.101028,488.202057
4.4,4291.14705,236.344765,472.689531
4.5,4340.69605,224.323732,448.647463
4.6,4396.52138,211.196215,422.39243
4.7,4457.40142,200.95659,401.913181
4.8,4512.47874,201.614729,403.229457
4.9,4554.76097,212.579904,425.159808
5,4571.5687,220.826101,441.652202
5.2,4541.18067,207.177918,414.355836
5.3,4501.99451,191.357783,382.715566
5.4,4446.07085,173.204431,346.408863
5.5,4381.09554,158.762315,317.52463
5.7,4243.99235,165.40445,330.8089
5.8,4185.81248,183.171717,366.343434
5.9,4138.02159,201.629538,403.259075
6,4102.22504,220.182315,440.36463
6.1,4080.12385,239.750648,479.501296
6.3,4079.76044,280.861007,561.722014
6.4,4119.48494,278.704397,557.408795
6.9,4572.06771,309.886545,619.773091
7.15,4901.74802,323.324503,646.649007
7.4,5230.7672,356.406285,712.81257
7.65,5492.29419,391.403174,782.806347
7.9,5663.30364,389.378567,778.757134
8.15,5743.42131,367.135425,734.270851
8.4,5747.6554,336.055956,672.111912
8.65,5680.34812,303.882877,607.765753
8.9,5548.93279,260.188143,520.376286
9.15,5369.77966,224.929199,449.858398
9.4,5163.51573,204.874127,409.748254
9.65,4946.01295,195.471237,390.942474
9.9,4731.64929,184.629011,369.258021
10.15,4531.24538,180.130982,360.261965
10.4,4358.77863,164.626659,329.253317
10.65,4214.63456,141.04722,282.094439
10.9,4097.28004,123.598116,247.196232
11.15,4003.51224,102.65753,205.31506
11.4,3925.87647,84.81677,169.63354
11.65,3861.17013,71.7051721,143.410344
11.9,3801.97895,65.0828471,130.165694
12.15,3742.29901,64.3105223,128.621045
12.4,3677.76563,68.8592991,137.718598
12.65,3606.1741,77.6392231,155.278446
12.9,3524.58361,83.6659515,167.331903
13.15,3434.78347,88.6103751,177.22075
13.4,3341.37545,98.3363273,196.672655
13.65,3251.11304,113.669337,227.338674
13.9,3168.67435,134.054995,268.109989
14.15,3099.92288,157.610807,315.221614
14.4,3048.23758,175.831507,351.663014
14.65,3011.98564,191.056897,382.113793
14.9,2992.39473,199.401973,398.803946
15.15,2990.21703,200.271202,400.542403
15.4,3005.92772,188.820897,377.641793
15.65,3033.45557,176.793604,353.587208
15.9,3072.48991,160.000987,320.001974
16.15,3114.28296,145.886017,291.772034
16.4,3150.05812,137.407901,274.815803
16.65,3173.38924,134.88114,269.76228
16.9,3179.79702,134.314003,268.628006
17.15,3171.44081,127.265806,254.531612
17.4,3155.23588,119.190595,238.38119
17.65,3131.56195,109.2251,218.4502
17.9,3100.54828,97.7169475,195.433895
18.15,3061.96614,85.8928719,171.785744
18.4,3015.15854,73.3962463,146.792493
18.65,2960.25115,62.7404281,125.480856
18.9,2897.35061,59.3732586,118.746517
19.15,2826.79588,70.4852834,140.970567
19.4,2750.64954,93.3946028,186.789206
19.65,2676.35251,121.358077,242.716154
19.9,2619.43601,153.794627,307.589254
