240.777	-3.33
240.781	17.00
240.784	45.67
240.788	66.00
240.791	32.50
240.795	52.50
240.798	25.00
240.802	34.33
240.805	32.00
240.809	14.33
240.812	-41.00
240.816	6.00
240.819	-21.00
240.823	32.50
240.826	38.50
240.828	21.33
240.830	56.67
240.832	-18.00
240.833	41.33
240.835	42.50
240.837	47.00
240.839	7.00
240.840	14.00
240.842	38.50
240.844	19.00
240.846	16.50
240.849	-30.25
240.851	-23.00
240.853	27.33
240.856	-22.00
240.858	21.67
240.860	33.50
240.862	30.50
240.863	32.67
240.865	31.67
240.867	41.50
240.869	39.00
240.870	2.00
240.872	13.00
240.874	3.00
240.876	0.50
240.877	-15.33
240.879	3.50
240.883	27.50
240.886	4.00
240.890	11.50
240.893	11.00
240.897	17.00
240.900	12.33
240.904	-2.50
240.907	-21.75
240.911	57.00
240.914	-8.00
240.918	-19.67
240.921	17.00
240.925	8.00
240.929	21.33
240.932	26.33
240.936	17.00
240.939	17.50
240.943	-13.00
240.946	10.75
240.950	24.25
240.953	30.00
240.957	19.00
240.960	17.33
240.964	20.33
240.967	-5.00
240.971	1.00
240.974	49.00
240.978	33.33
240.981	43.33
240.985	22.50
240.988	30.00
240.992	15.00
240.995	31.00
240.999	14.20
241.002	24.67
241.006	20.33
241.010	13.50
241.017	20.50
241.020	27.33
241.024	7.40
241.027	14.67
241.031	-6.33
241.034	30.75
241.038	25.50
241.041	38.50
241.045	30.00
241.048	25.00
241.052	18.33
241.055	28.33
241.059	30.50
241.062	13.20
241.066	33.33
241.069	49.00
241.073	20.00
241.076	-4.50
241.080	33.00
241.083	35.00
241.087	17.50
241.091	28.00
241.094	26.50
241.098	25.00
241.101	19.00
241.105	24.00
241.108	37.00
241.136	25.50
241.140	20.00
241.143	33.33
241.147	30.00
241.150	17.00
241.154	25.00
241.157	30.67
241.161	20.67
241.164	27.00
241.168	31.67
241.172	21.00
241.175	19.50
241.179	13.00
241.182	16.00
241.186	5.50
241.189	12.33
241.193	15.50
241.196	22.00
241.200	27.00
241.203	12.50
241.207	26.00
241.210	10.00
241.214	61.50
241.217	38.00
241.221	33.67
241.224	27.00
241.228	57.00
241.231	25.67
241.235	11.50
241.238	33.33
241.242	36.50
241.245	30.67
241.249	20.00
241.267	17.67
241.270	17.00
241.274	32.00
241.302	12.25
241.305	41.50
241.316	28.67
241.319	27.00
241.323	12.50
241.326	17.33
241.330	30.67
241.334	27.50
241.337	49.50
241.341	41.50
241.344	39.00
241.348	35.33
241.351	25.00
241.355	34.33
241.356	10.50
241.358	20.67
241.360	35.33
241.362	32.50
241.363	74.33
241.365	41.00
241.367	38.50
241.369	49.00
241.369	28.50
241.370	30.33
241.372	53.00
241.372	34.75
241.374	59.50
241.376	40.00
241.376	96.50
241.378	70.50
241.379	48.00
241.381	57.50
241.383	56.67
241.385	18.00
241.386	20.00
241.388	35.00
241.390	56.00
241.392	43.50
241.393	60.33
241.395	84.00
241.397	108.33
241.399	47.33
241.400	45.50
241.402	42.50
241.404	67.33
241.406	82.00
241.407	50.00
241.409	64.67
241.411	38.50
241.413	41.67
241.415	33.00
241.416	57.00
241.418	48.00
241.420	41.67
241.422	61.00
241.423	-40.80
241.425	82.00
241.427	97.50
241.429	-17.33
241.432	64.67
241.434	115.00
241.437	42.50
241.439	48.50
241.442	48.75
241.444	19.67
241.447	39.00
241.449	84.67
241.452	53.00
241.454	37.00
241.457	37.00
241.459	-57.33
241.462	22.33
241.464	43.00
241.467	25.50
241.469	29.00
241.472	83.50
241.474	58.00
241.477	21.80
241.479	10.50
241.482	16.50
241.484	64.00
241.487	-12.67
241.489	28.50
241.492	16.50
241.494	30.67
241.497	53.00
241.499	60.00
241.502	16.00
241.504	40.50
241.507	51.50
241.509	42.00
241.512	43.50
241.514	43.00
241.517	19.50
241.519	26.00
241.522	26.67
241.524	36.50
241.527	17.50
241.529	35.67
241.532	23.50
241.534	34.00
241.537	39.00
241.539	33.67
241.547	19.33
241.549	20.00
241.554	11.00
241.559	23.50
241.564	21.33
241.569	28.00
241.574	10.50
241.587	7.00
241.592	44.00
241.597	25.50
241.602	55.00
241.607	24.00
241.612	30.00
241.617	57.67
241.622	59.00
241.627	29.33
241.632	22.00
241.637	12.00
241.642	69.00
241.647	57.67
241.652	58.00
241.657	65.33
241.662	32.33
241.664	77.00
241.667	73.67
241.669	16.67
241.672	59.00
241.674	45.50
241.677	59.00
241.679	40.67
241.682	88.50
241.684	27.67
241.687	77.50
241.739	-6.25
241.742	14.00
241.744	59.33
241.747	103.00
241.749	43.67
241.752	38.00
241.754	33.00
241.757	50.00
241.759	119.33
241.762	73.50
241.764	5.50
241.767	81.50
241.769	99.33
241.772	42.00
241.774	27.00
241.777	48.67
241.779	38.00
241.782	98.00
241.784	74.50
241.787	73.67
241.792	119.00
241.797	-12.50
241.802	9.75
241.807	38.50
241.812	25.33
241.817	57.00
241.822	37.75
241.827	72.50
241.832	18.50
241.838	43.67
241.841	32.00
241.844	-15.67
241.847	-65.00
241.849	45.25
241.852	52.25
241.855	66.00
241.858	51.33
241.861	105.67
241.864	62.50
241.867	24.50
241.870	73.67
241.873	33.00
241.876	47.75
241.879	39.00
241.882	72.33
