263.1	638.1
262.6	692.5
262.1	672.7
261.6	575.5
261.1	549.3
260.6	606.8
260.1	637.1
259.9	615.2
259.7	871.1
259.5	925.6
259.3	844.9
259.1	858.9
258.9	951.6
258.7	1206
258.5	1228.1
258.3	1297.9
258.1	962.1
257.9	773
257.7	927
257.5	724.8
257.3	719.6
257.1	732.5
256.9	824
256.7	882.6
256.5	837.9
256.3	712.3
256.1	707.9
255.9	659.8
255.7	627.5
255.5	642.3
255.3	668.5
255.1	579.7
254.9	623.5
254.7	665.3
254.5	641.3
254.3	620.4
254.1	631.8
253.6	793.7
253.1	786.6
252.6	878.4
252.1	1076.3
251.6	1468.6
251.1	1026
250.6	743.7
250.1	895.2
249.6	931.8
249.1	1103.6
248.6	1685
248.1	1303.4
247.6	1748.7
247.1	928.9
246.6	1595.1
246.1	1020.7
245.6	940.1
245.1	946.6
244.6	946.5
244.1	1001
243.6	765.7
243.1	767.8
242.6	687.3
241.6	729.1
241.1	625.6
240.6	662.2
240.1	840.3
239.6	530.6
239.1	617.2
238.6	817.8
238.1	719.2
237.6	668.5
237.1	821
236.6	891.4
236.1	1190.3
235.6	1497.9
235.1	1091.7
234.6	984.6
233.1	1206.1
232.6	1159.7
232.1	1013.5
231.6	952.8
231.1	974.1
230.9	861.8
230.7	1065.7
230.5	938.2
230.3	881.6
230.1	945.5
229.9	1048.3
229.7	1422.6
229.5	1364.1
229.3	1432.9
229.1	1403.7
228.9	1359.9
228.7	1346.3
228.5	1687
228.3	1764.4
228.1	1487.5
227.9	1488.5
227.7	1676.6
227.5	1593
227.3	1431
227.1	1994.4
226.9	2181.9
226.7	2519
226.5	1716.3
226.3	1354.7
226.1	1637.9
225.9	1619.2
225.7	1765.4
225.5	1648.4
225.3	1606.6
225.1	1818.7
224.9	1691.2
224.7	1835.5
224.5	1908.6
224.3	1418.5
224.1	1458.2
223.9	1667.2
223.7	1475.9
223.5	1198.9
223.3	1647.3
223.1	1872
222.9	1695.4
222.7	1503.1
222.5	1617
222.3	1524
222.1	1517.7
221.9	1344.1
221.7	1213.5
221.5	1440.4
221.3	1440.4
221.1	1319.5
220.6	1136.9
220.1	1004.3
219.6	1284.6
219.1	1037.3
218.6	941.3
218.1	1083.6
217.6	1259.5
217.1	1127.6
216.6	1309.8
216.4	1780.1
216.2	1484.3
216	1550.1
215.8	1729.9
215.6	1696.5
215.1	1164.3
214.6	972.8
214.1	1211.5
213.6	1947.3
213.2	2208.8
213	2151.3
212.8	2096.1
212.6	2012.2
212.4	2387.6
212.2	2471.9
212	2741.1
211.8	1847
211.6	1553.3
211.1	894.3
210.6	1600.4
210.1	1622.3
209.6	1099.6
209.1	2109
208.6	1877.6
208.1	2276.4
207.6	2058
207.1	2826.9
206.6	2292.1
206.1	1646.5
205.6	1690.3
205.1	2796.7
204.6	1874.5
204.1	1972.1
203.6	2320.4
203.1	2623
202.6	2050.6
202.1	2615.7
201.6	2343.6
201.1	2561.8
200.6	2718.2
200.1	2400.6
199.6	2284.2
199.1	3056.2
198.6	2986.3
198.4	2995.8
198.2	2464
198	1819.8
197.8	1676.2
197.6	2747.5
197.4	2512.4
197.2	2640.3
197	2970.5
196.8	2302.5
196.6	2437.3
196.1	3219.6
195.6	3116
195.1	3064.6
194.6	3040.7
194.1	2745.5
193.6	2334
